mape_mean,mape_std,rmse_mean,rmse_std,mae_mean,mae_std,mean_error_mean,mean_error_std,std_error_mean,std_error_std,smape_mean,smape_std,mase_mean,mase_std,mase_wd_mean,mase_wd_std,features,modelo,type
203.0575287139982,85.05586541191695,2461.280508105757,505.48912829716716,1306.9023289473685,135.4017880727867,-59.29967105263158,320.23831996579827,2442.9322958494886,489.3196948233765,42.163012600326475,2.8503504021839623,0.644069939601233,0.10598580777954257,0.016086479315127113,0.004122877619536636,15,CL_0,CL
197.60279969501553,196.02041924920675,9508.910997479052,2308.2572683972,5934.64483763441,1141.7536239617996,-451.41090645161296,2138.474150314309,9295.51722583377,2136.341728583759,57.84524462335562,7.537645121505061,0.5924479226153294,0.18575530489341466,0.012374476706899815,0.004152252132784661,15,PR_1,PR
192.15746120962723,122.47390705132764,953.3423276642982,127.40540106620541,720.4047127016129,104.4834403022528,-59.255357862903246,98.77854247395489,946.8921514859246,123.37173705042783,43.83063582317361,8.17461078441869,0.6702001467248169,0.07020097982232104,0.015393503323261,0.0023834314946348163,15,PR_10,PR
143.66440918038035,91.64760887957085,3722.049358811683,852.8888201618328,2132.811396551724,333.2427242979112,16.35876600985216,660.8174954748416,3664.6384613091527,845.3096150702289,48.43745531035451,5.2942553048678915,0.7627912116909139,0.21452724733169887,0.01849925386542915,0.006191879938991083,15,PR_11,PR
63.69587764824621,8.347856491153967,937.2463270943496,189.27500168336343,667.1963139784946,124.25872554358487,-27.4498623655914,114.13149976578991,930.6791058234401,185.23663707563222,39.4232608229195,7.904119888853796,0.7615231968199996,0.20630276487882615,0.01921512988099487,0.006071143959285259,15,PR_12,PR
230.04402535348996,238.73695613139347,951.7037144810483,121.31037624611992,772.9013419354839,96.00617913129472,-1.7826430107527016,182.93740028434445,934.3627534251002,118.12341984114468,31.49124157271438,6.681785839866898,0.5490829507352923,0.07068949415307496,0.014485717638482576,0.00436180903768536,15,PR_13,PR
2297.380245204622,1274.5166693433773,753.1322994889325,107.55632219840138,534.3537407407408,73.97948412001753,-48.46907407407409,193.252747037299,728.2113197371991,93.74978083110182,71.33313915067066,6.821418821309171,0.5825166847248521,0.07260155572845066,0.015104101197366335,0.004259306764313102,15,PR_14,PR
100.69875167578793,43.183176871972094,651.4797853485363,34.312163239459615,531.5314602150537,35.33424525945663,-14.016363440860204,44.46230111040878,649.7887488419954,34.705366705476514,44.299231373514274,5.5020693665356335,0.6582329689494031,0.0963611463959506,0.014222225714901055,0.0022507068861722804,15,PR_15,PR
199.3978731427108,176.7472275972424,1141.106468773371,160.74560533574672,860.3373451612904,90.90001218910291,-5.73974731182796,74.11565758920644,1138.5269159159438,161.84408869969008,37.389192812535086,5.6774783562173745,0.6562248518044059,0.026585414672770674,0.017650319178704663,0.0022371016669919456,15,PR_17,PR
614.7695783177568,304.8046933249626,760.4344484086145,40.43867420946876,576.9933703703703,15.944204759845125,4.296333333333337,62.93815427903909,757.8829295793769,39.1105101775891,64.25493600408724,9.340219458492992,0.5955073137624413,0.04787849636341323,0.014895097643190951,0.002217927117908788,15,PR_18,PR
407.75223335044814,418.18286000819353,812.775746877023,91.7318785811647,632.9554310344827,69.70827898468828,-34.925812807881776,112.56020746379257,803.2693206633785,99.43811158677173,43.076826275718346,4.22083080453415,0.5768795099265978,0.03043917889202145,0.015971686797316385,0.004023513609614083,15,PR_19,PR
97.82499954692427,52.36035826043507,1402.1720411590936,177.3414717402748,1144.215172413793,152.67084816717048,-1.729204433497543,97.99886992761296,1398.4928206833279,179.2972181864327,44.76476143578585,4.11824187177101,0.5494318278305601,0.12406260638218655,0.011912194809560031,0.0029254540694673517,15,PR_2,PR
2012.6260734855964,3090.5190364028167,931.3729357241531,119.81664921448315,679.6961107526881,69.19927524097432,-16.01196021505377,106.71739121523892,925.0791483993182,119.97982983606606,41.66360028815417,4.225765075808427,0.6120856792583546,0.09911700807508868,0.01597608579114578,0.0037356702043359665,15,PR_20,PR
77.54580188463387,15.203823225300988,741.1068421832466,126.59654086245348,599.1263522167488,120.87374757901452,-27.215322660098536,110.81552286124968,731.9148133375265,128.63120854501366,42.12070905399897,5.3672133201636045,0.5982718067292294,0.07150508790535358,0.015581263162139414,0.0038336428401060307,15,PR_21,PR
121.62447513054826,176.68324131433963,635.1462904207441,129.05591634808994,486.71890322580646,99.5680928418767,18.303161290322596,70.05388843018915,631.7695378529374,125.2634736200232,26.439509285752717,4.868213576228552,0.7092271764667655,0.16166220430997932,0.019442178687792563,0.004084056118395063,15,PR_22,PR
302.07756361130885,428.4346912513646,1320.814909266473,170.48872833802102,989.3848266129032,83.55661009020452,-50.40084677419355,152.57131055501821,1311.0211343399376,170.3636292901427,40.679341523691775,4.636098969129676,0.6451476107962418,0.07389807237842001,0.019086933968971976,0.0043327488369932655,15,PR_23,PR
248.6007195187129,134.30415955808687,577.3404569055074,40.56466940077343,461.1681735632184,40.22382582371246,-14.947651724137938,89.62840945577129,569.9302986640221,43.47719142901369,54.30803850233999,8.294117545816997,0.6574034148039113,0.06253637273792523,0.017389381261030106,0.00425258908834699,15,PR_24,PR
43.91408717756791,13.945828131596288,588.1343598998611,101.7927685071583,446.81467540322575,87.62988903442319,-8.633792338709679,137.34729406147864,568.0896036945456,120.82704015735598,30.57263364583141,6.388496230554573,0.5749175366914393,0.07841453490547574,0.014254661167495668,0.0025824455607688277,15,PR_26,PR
36.35298389531296,5.24975981545173,703.0041950851826,33.54737491853434,514.0152258064516,37.3092006563671,-2.902774193548379,107.20774680798083,694.5699803382252,37.562481422093555,27.16333506437072,2.0348566094457063,0.6319296090115263,0.08956494208801012,0.015675432351198292,0.004073661601691956,15,PR_28,PR
1439.8326551314071,1278.4847805707232,580.9928106415739,112.0616223499965,466.88500000000005,77.74574295672119,-9.683636363636367,90.39406977253167,572.7546611225215,117.46357188537257,55.42146581101929,5.463285396940631,0.6122832257087361,0.15494005743059147,0.01612429836851819,0.004938440380195522,15,PR_29,PR
144.85611312517466,48.719854136990584,4501.057250024654,373.72922795007173,2936.7664708994707,320.70015500744137,-292.86807936507944,592.3254494009514,4451.968458024059,377.55211913523766,56.38652276882876,8.028283724237772,0.6134481225403914,0.12121963617580808,0.013280930278836372,0.00364367651124007,15,PR_3,PR
28.177318306548596,2.7642043352207892,307.8636571155854,31.244434257617193,236.19951720430103,27.286743604822203,-11.183476344086026,50.72221636953654,303.34172076253384,32.28363537319511,21.994005730582153,2.3176453977208347,0.6263442256924951,0.1128339510768354,0.016380233414784458,0.0035213877775830157,15,PR_30,PR
132.585078767195,145.6419094591902,496.05798577962304,66.20446766126585,373.9314462365591,52.7569565588401,-9.073353763440867,91.76077202214397,487.3072580168988,66.97632452952072,37.89922470580974,6.811274465927096,0.6498720301770019,0.10599295950355575,0.01891342281709003,0.005298422950271895,15,PR_31,PR
28.76529810417903,7.174639626022306,341.04941511724803,33.60811616150138,262.7023483870968,28.534677728391603,-2.2552494623655845,71.80033340677899,332.9509867244621,37.78194589333446,23.487345462865832,3.4848104782084977,0.613443440352916,0.08392480277382083,0.017197967643803384,0.005290976045286446,15,PR_32,PR
42.0498992613086,23.064665107272898,565.7709009859766,82.06501752243221,412.78594838709677,47.37528983827303,-23.46276559139785,136.19417128371575,547.9480962876538,86.51537214461887,28.39054667871352,3.8572303649371613,0.608618507642746,0.07639910371605513,0.014233198216683732,0.003525273410191273,15,PR_35,PR
63.70467392327173,35.30699802793171,516.2787411926121,68.41113918358984,381.5374818548387,39.148549942430776,-10.492983870967738,49.261903091648705,513.5624328823113,70.28948923629129,30.899631197233894,3.8544417899519985,0.6755909247530992,0.035232184424209466,0.015766808414403855,0.0028580549704386488,15,PR_36,PR
282.8127647471454,257.9346656093484,135.46830295504066,11.233954961692184,105.03719999999998,12.730121926831641,1.5884799999999988,26.515768036577782,132.7998685115087,11.681119366139587,37.06331463961971,6.4080254347461665,0.6141915631208782,0.047184118285387905,0.013665280209627434,0.0028431283323787806,15,PR_37,PR
44.875337268815045,19.956555948020338,550.0683090812375,109.90298764904185,425.69122580645154,90.79030144307737,3.9836774193548536,28.021051334333862,549.3842678861367,109.67993684000827,23.64205120678946,5.1812527497197305,0.7050711989358023,0.04989696754590211,0.0178618822397325,0.0038694152801991765,15,PR_38,PR
515.4824305237887,241.55779177181492,3971.903784593592,434.3328831817125,2996.8310938461536,376.20592162949185,-191.03677999999996,465.2892692474688,3938.632472513601,445.9257993810497,66.19975987049835,7.839772612030971,0.6241240827209359,0.09631613688818537,0.016438733763334275,0.004605046544853911,15,PR_4,PR
100.50326632082809,117.78703787676233,303.965734992985,30.78557027336277,230.06082795698927,25.05714023722294,12.630475268817198,75.16534539316673,293.96432790018264,33.44451009486218,33.391696374977805,3.8420446154542005,0.6245626392826564,0.08323579940312782,0.019859004930206686,0.0034404232435461006,15,PR_40,PR
40.892896270100195,9.591186013061733,319.40952167879016,24.035936687104567,249.77190000000002,17.93988395001481,1.5085666666666682,53.18326436416712,314.7448459980033,26.554007746035907,30.597668186194426,3.788609892404399,0.6554489862683871,0.07095500618717226,0.019369798226015502,0.0052491191601151226,15,PR_42,PR
778.542069959318,579.0114196537095,314.1407476133505,51.83201369380538,252.3922592592593,38.33290954165455,-11.798555555555556,40.928908476103636,311.2186647042855,51.95698443971106,62.80438730171353,15.138302011582304,0.6091006243380346,0.0803266322713696,0.01856801046535675,0.0065394834763182275,15,PR_43,PR
1309.9771614093568,1057.697597849756,452.3770414625451,80.56726213292058,348.8174814814815,51.60951727895548,-19.258296296296308,114.66655012114853,437.38282818016717,79.4545989241439,52.64911257770016,5.140245783771643,0.8431655171803266,0.09584094896246102,0.023006021911521214,0.005170528936407991,15,PR_45,PR
35.31609450734736,8.559576424754656,695.6980533426992,18.139290552372955,506.73143333333337,33.71492398949919,-26.736211827957003,200.1704647566966,665.3306584492614,29.61233240079864,25.563194615189023,2.654245503774547,0.6895176013317437,0.09938528721446101,0.01978134261151248,0.007449377354207788,15,PR_46,PR
40.26264843180663,12.10905475164134,340.40272566237815,55.291961554245944,275.59955698924733,43.34169197050089,-12.28368387096774,71.15826887760393,331.60005073613513,61.30444424008617,29.947470018586465,4.9919620628851815,0.7048449631306019,0.10930018563577767,0.021033092447152877,0.006398897789643725,15,PR_48,PR
129.81645139669268,94.27987400938656,394.45226377412047,43.059209612457025,311.28997783251225,15.296405484649998,-5.449660098522162,16.245802797846927,394.0933261313347,42.93610746194134,39.831624559057076,3.462886205376399,0.6441684963954888,0.06696394002723816,0.01929328815143439,0.007224581808521163,15,PR_49,PR
291.78792300987874,333.7133273109578,1430.946606699273,457.73303596004826,1111.0685098039216,346.9787798269646,0.08750326797389789,286.18717904300155,1407.474279661288,440.727542161699,45.51942973305656,8.814005580309141,0.5251975884248284,0.1673510154582357,0.014695597311800002,0.007757514821949407,15,PR_5,PR
59.89877190013393,62.572859953570834,518.1957115116927,88.39676693488104,391.7332842741936,64.20232239560008,-26.490756048387095,59.838832418297635,514.4850425125164,85.81071520120958,25.3853394805575,4.769280738335965,0.6486726228638462,0.08993448668115833,0.01444019314266134,0.002723629982228328,15,PR_50,PR
582.177993038504,472.8284041290957,170.70700360539507,20.30451245579767,115.35430000000001,8.185269852607188,-21.873499999999993,43.76960551398653,162.24387640593136,28.91107928938093,72.76252269156787,8.345472153825977,0.6179361383992988,0.053068792412555806,0.011232186398792945,0.004530771758326578,15,PR_52,PR
142.4776507516512,163.12565244764582,731.312244573755,92.63942824515773,526.6735879120879,69.06920377379589,50.677774725274716,133.40144847927775,717.59754246633,89.94023831357111,42.933061427321164,8.623118448941407,0.5032989522479154,0.06511920942500378,0.012223397772394312,0.005566512029753298,15,PR_53,PR
103.4133155533709,83.59752910575328,575.0934332292661,41.44510975738077,432.10745376344084,45.04372008670582,-4.55449032258065,72.28022866270659,570.3628750028649,43.48758497617846,29.7286845174821,4.704320724753365,0.6856497612776313,0.16013496452994322,0.01585579107573535,0.0037445430999575357,15,PR_55,PR
89.60113978568366,36.761197527262645,209.82802580084484,20.6741282338719,104.14514901477833,4.314181471595277,-5.677875615763545,40.18464858207431,205.99108948438462,19.38676841492525,42.76616222374366,3.996053221224769,0.46534646647560435,0.06842171988042002,0.01478793656511682,0.009217824484732287,15,PR_57,PR
208.50894909483213,41.93127437715433,133.8497560406019,210.864134802969,53.533833333333334,62.50381211896421,29.083666666666666,66.30229407554883,128.43666631956734,201.59764238847413,69.93148646192897,10.051235533371791,0.5378528039890237,0.09790202321480931,0.025889666151987668,0.018016923054517395,15,PR_58,PR
1256.6240280477955,1037.3650344856364,334.57466908924846,67.00678598608873,261.5231827956989,51.054042958058794,8.996027956989252,37.88765626362374,332.44005551039294,66.31232947543776,40.32557567107192,8.881792364721838,0.7356263005659992,0.11125958502274742,0.018201090225227486,0.004324652543143571,15,PR_59,PR
196.55483033417804,105.7658689063621,111.24970667073084,18.702979667056844,78.77002368421054,9.709777675764267,-0.20937631578947383,24.945081980921113,108.02700637506692,20.836593361554126,73.09862402549534,13.455363297840561,0.6805189654204052,0.13914242545050967,0.018676606604811772,0.008666982814021078,15,PR_60,PR
118.034560257679,105.52438177482108,627.0903139395402,49.5244708978177,500.86289999999997,49.615498795974375,6.391900000000026,133.4016696861025,612.8117936411866,48.1640817219809,38.700410542516536,4.989174232789484,0.6910981115388368,0.062387389776124715,0.020134986869430584,0.0025745020534800747,15,PR_61,PR
83.81191455227142,83.52838023953788,193.29628963477506,19.246246458071887,157.39566774193548,20.80768060344818,-4.681003225806445,56.45010769088339,185.30395822139252,13.703656711541505,33.0426064406759,3.9920229539119956,0.6537543863106031,0.06359550534730729,0.01811927475512332,0.002156799880125673,15,PR_62,PR
123.37202574609967,137.75744862024501,219.47677588167826,31.78419703451607,166.64653326612904,22.0874420363082,2.064980846774195,57.82324927875635,211.30907528502303,34.36528381496493,31.56311325054931,4.832030288543805,0.6346595040603921,0.06636531188421091,0.01735169828775298,0.004452624099267271,15,PR_63,PR
366.17279106781024,339.07284268917994,352.00620813749134,57.701314074594876,262.65376268115944,41.29329819776566,-26.486353260869556,48.62359546672602,348.1301088752335,54.566093525344236,57.225728806362966,6.575087683037294,0.6277221201559139,0.10520847319861741,0.014240365691933118,0.00277642108226303,15,PR_64,PR
48.73206135809674,15.045430389659879,270.627804454336,30.95510673808474,221.85025504032257,26.621650556417997,-1.0631401209677438,39.336526365057296,267.6942180995866,31.447419601707164,33.947101899349505,4.71844892706352,0.6897213030394558,0.08049927917982999,0.018423026285549433,0.003066891753464686,15,PR_66,PR
1279.8801097834755,1385.9812020605696,512.9853453846181,58.97504977942881,401.91372413793107,43.55624970352059,-8.692758620689665,125.64965216426663,497.2655080703269,59.123907330139495,51.74230860976617,9.353638573010736,0.7172288252633537,0.05191201030174163,0.020344094787679616,0.004613577655912031,15,PR_67,PR
42.12377610440818,12.143123733960818,289.3347317270602,31.51780350925541,235.99137600806452,22.950662991694163,5.745585685483874,57.45465227919378,283.65532322067656,30.22528257600188,27.95080046597323,3.706832246357651,0.6153564138484697,0.0362949395563518,0.01422485154609392,0.002465909646806866,15,PR_68,PR
109.50442873709991,75.67550451634504,417.41362428732856,35.57929355582917,325.928208045977,26.50745680176184,-6.7947459770115,77.40718743594373,409.6566904616011,40.53855684440996,34.969788022007684,3.4733088853855922,0.676406488300845,0.09323979159968042,0.018520875404917956,0.004053932823131624,15,PR_69,PR
36.36243464319351,13.793530815004871,274.6242950495431,58.32907366068952,205.95747660098522,36.06854824285181,-5.623486453201974,57.32262381997668,268.9615480514274,56.24022700751192,25.56281686086302,4.933534873827968,0.6338889520202204,0.14156685693166202,0.021676999954279002,0.01479631408604113,15,PR_72,PR
142.20230511874314,198.10689908344654,238.71155305643566,23.474925406630973,187.95879784946237,15.90917580657164,-0.5497677419354833,28.153253487523397,236.96775901150878,24.241512907057757,31.479185373995193,3.461136801191523,0.6825565532861242,0.1088748654981886,0.022791516332569157,0.00453715434048275,15,PR_73,PR
239.5089793337499,153.99979309711333,1316.8150207085869,157.58625303195552,951.3261048387097,105.91225853212124,-5.652848790322594,240.86071590686157,1295.4087526646485,150.68360979752936,40.56956495281573,4.225229440406767,0.6483316464597234,0.0663340693316097,0.01838063013644207,0.004028334875361354,15,PR_74,PR
157.116616107661,188.05204978887232,336.92243597837603,37.07357616120864,252.99696666666668,19.37810058863469,-11.725192473118279,73.54055974042159,328.508754768624,37.78203130968132,36.428022521647115,4.431728266799458,0.6454696807207384,0.09697779729063206,0.013206814238767128,0.0028545080781749864,15,PR_77,PR
128.10897009852826,48.97312804573536,120.68978781345274,37.24214424983841,70.95972783251231,19.943666154856555,-1.8576908866995105,25.94968637180984,117.85824398290549,37.2236386966954,55.0214646979869,6.23222756364062,0.676971468757636,0.14658527098523927,0.016592524930800163,0.005530408822839486,15,PR_78,PR
688.1231036239817,465.95510790995047,236.3105162044306,18.885722302315003,186.5585307692308,20.46554659274428,-19.139463076923068,49.759517329070505,230.2696754117615,18.244959571115956,61.756630163214446,13.735667442045305,0.6532549680727713,0.14288041946259109,0.017546019031814176,0.006208560605560004,15,PR_79,PR
278.73484142351515,145.2238119951188,139.51032483399047,26.839732144517765,101.077625,12.874986483002623,-9.226875000000003,24.76247050169312,136.55950223409315,28.925579317255956,60.167466940371035,3.7302719539473417,0.600944352157606,0.12258714874122226,0.012215941502002352,0.0031187521746396493,15,PR_84,PR
192.8520776184079,180.64691370129898,190.45355297846288,22.223661986968043,153.01055376344087,17.309918515152688,-0.8626225806451615,26.76206535181666,188.41353011423632,23.448590672178817,48.18432075089519,3.7308183312289165,0.6280805245688199,0.055679127700329574,0.01638973890590923,0.003511081551797529,15,PR_87,PR
167.54126537111324,175.16129364526049,66.00907648819637,13.159809656618439,45.23694712643679,7.523110915509118,-3.054937931034482,12.433355822824183,64.71148157677189,13.374675262699688,44.02377476625061,5.870175243829454,0.6450860314704056,0.06976571467584257,0.014345635490979104,0.0023559219042472487,15,PR_88,PR
338.57787945305563,238.91206754006103,150.39061850983697,58.99026442628082,73.20275846153847,26.03946090248077,-11.089367692307693,33.52740605680245,144.71578739098084,62.50975347855222,73.34480919117934,12.22765883004737,0.963405034056817,0.27014824879588895,0.022178549247569037,0.010138041359756314,15,PR_89,PR
511.65822117706256,235.76438951758647,3789.5712372822154,2116.799433855831,2241.704800492611,1001.5827078968822,-250.24601477832508,412.3537949774728,3765.370011184018,2104.9988038809765,60.016443340537265,10.676870555142488,0.6249113092257527,0.1433361964497963,0.013308040408099579,0.005470777982376609,15,PR_9,PR
174.50457243562596,104.40633955958407,113.82841688603784,25.256746773179824,61.97207846153846,12.48980495778696,-0.6337246153846167,26.76271946899109,110.751398346804,24.74459036455512,59.38786787878239,8.808932634410915,0.5577306369637054,0.2808064470454993,0.015243980692696089,0.013006552460088017,15,PR_91,PR
87.72437937078341,86.91846581046835,275.7161349588499,34.61940350118686,205.7912677419355,25.74530895310738,-0.644781720430103,29.108101720660862,273.9735617095065,36.17568700639497,33.14096282537026,3.825968121355639,0.631611953787212,0.05082729622153343,0.015821239310918823,0.003195355725341473,15,PR_94,PR
1148.7808398234918,760.7056728844818,270.93908825798434,8.314741430306713,219.58705172413792,11.964386739200553,-4.524065517241381,49.20007917067145,266.3319904797528,10.162694475822848,49.26596986042038,4.986790732235938,0.5884962173593393,0.05579606522725716,0.017612250684724613,0.002028508438388559,15,PR_96,PR
592.4467577147368,721.6955096122966,192.19825391989218,35.06086805857773,146.5099795698925,24.683319052118552,-7.138196774193551,41.004802942154086,187.8964024541005,33.645616448075934,48.522143530865556,3.6550974404818275,0.6814279613281975,0.11915698125736227,0.015633889812424966,0.002407474116880822,15,PR_97,PR
54.761513633162714,32.70371145729299,189.25845948074394,13.422973022818146,145.6880946236559,7.774593528381283,-9.398294623655909,30.361983933994185,186.52170778538525,14.08599319813469,33.44659164641083,5.068882836412529,0.6178624908975208,0.07806053942046702,0.013672668194590173,0.0036446688528539257,15,PR_98,PR
