fecha,producto,udsstock,udsventa,udsprevisionempresa,promo,festivo,stockMissingType,weekday,quarter,month,weekofyear,deltaStock,roll4wd_udsventa,roll4wd_udsstock,roll4wd_udsprevisionempresa
2019-09-02,14,,1332.0,,0.0,0.0,2.0,0,3,9,36,,1429.0,,4515.142857142857
2019-09-02,15,,1416.0,,0.0,0.0,2.0,0,3,9,36,,660.8,3378.0,3238.5714285714284
2019-09-02,17,,1845.0,,0.0,0.0,2.0,0,3,9,36,,1827.4,3498.0,6709.714285714285
2019-09-02,18,,1817.0,,1.0,0.0,2.0,0,3,9,36,,1490.4,1053.0,5923.285714285715
2019-09-02,19,,1617.0,,0.0,0.0,2.0,0,3,9,36,,1607.4,1810.0,6693.857142857143
2019-09-02,2,,3148.0,,0.0,0.0,2.0,0,3,9,36,,2902.375,,8793.57142857143
2019-09-02,20,,2364.0,,1.0,0.0,2.0,0,3,9,36,,1799.8,1875.0,8360.714285714286
2019-09-02,21,,1082.0,,0.0,0.0,2.0,0,3,9,36,,1160.8,936.0,4135.285714285715
2019-09-02,22,,1052.0,,0.0,0.0,2.0,0,3,9,36,,992.4,2162.0,3014.4285714285716
2019-09-02,23,,2606.0,,1.0,0.0,2.0,0,3,9,36,,1697.0,639.0,7035.285714285715
2019-09-02,24,,2428.0,,0.0,0.0,2.0,0,3,9,36,,2341.2,936.0,8557.42857142857
2019-09-02,26,,1365.0,,1.0,0.0,2.0,0,3,9,36,,1281.2,1163.0,4598.0
2019-09-02,28,,708.0,,0.0,0.0,2.0,0,3,9,36,,739.2,673.0,2614.4285714285716
2019-09-02,29,,1002.0,,0.0,0.0,2.0,0,3,9,36,,985.0,1024.0,4229.428571428572
2019-09-02,3,,2833.0,,0.0,0.0,2.0,0,3,9,36,,1829.75,581.0,11915.57142857143
2019-09-02,30,,531.0,,0.0,0.0,2.0,0,3,9,36,,533.0,1240.0,1873.7142857142858
2019-09-02,31,,1230.0,,0.0,0.0,2.0,0,3,9,36,,692.4,969.0,1814.5714285714287
2019-09-02,32,,560.0,,0.0,0.0,2.0,0,3,9,36,,587.6,1072.0,2566.714285714286
2019-09-02,35,,688.0,,0.0,0.0,2.0,0,3,9,36,,776.8,1111.0,2872.4285714285716
2019-09-02,36,,821.0,,1.0,0.0,2.0,0,3,9,36,,893.2,1573.0,3466.5714285714284
2019-09-02,37,,204.0,,0.0,0.0,2.0,0,3,9,36,,177.8,368.0,609.1428571428571
2019-09-02,38,,835.0,,1.0,0.0,2.0,0,3,9,36,,808.8,1566.0,2827.5714285714284
2019-09-02,4,,4132.0,,0.0,0.0,2.0,0,3,9,36,,2730.125,,13831.42857142857
2019-09-02,40,,354.0,,1.0,0.0,2.0,0,3,9,36,,401.2,1579.0,1764.7142857142858
2019-09-02,42,,516.0,,0.0,0.0,2.0,0,3,9,36,,504.4,504.0,1969.857142857143
2019-09-02,43,,799.0,,1.0,0.0,2.0,0,3,9,36,,613.6,352.0,2552.5714285714284
2019-09-02,45,,916.0,,0.0,0.0,2.0,0,3,9,36,,845.8,949.0,2311.1428571428573
2019-09-02,46,,929.0,,0.0,0.0,2.0,0,3,9,36,,715.8,1854.0,3268.1428571428573
2019-09-02,48,,627.0,,0.0,0.0,2.0,0,3,9,36,,600.4,523.0,2244.714285714286
2019-09-02,49,,1079.0,,0.0,0.0,2.0,0,3,9,36,,1358.0,549.0,3712.4285714285716
2019-09-02,5,,2391.0,,0.0,0.0,2.0,0,3,9,36,,3182.0,407.0,12905.857142857143
2019-09-02,50,,742.0,,1.0,0.0,2.0,0,3,9,36,,728.0,1571.0,2245.714285714286
2019-09-02,52,,656.0,,0.0,0.0,2.0,0,3,9,36,,831.4,,3076.714285714286
2019-09-02,53,,531.0,,0.0,0.0,2.0,0,3,9,36,,672.6,9.0,2902.5714285714284
2019-09-02,55,,723.0,,0.0,0.0,2.0,0,3,9,36,,636.0,1266.0,2870.0
2019-09-02,57,,1397.0,,0.0,0.0,2.0,0,3,9,36,,927.8,932.0,4033.0
2019-09-02,58,,39.0,,0.0,0.0,2.0,0,3,9,36,,45.6,,116.57142857142857
2019-09-02,59,,330.0,,0.0,0.0,2.0,0,3,9,36,,482.2,376.0,1695.2857142857142
2019-09-02,60,,404.0,,0.0,0.0,2.0,0,3,9,36,,381.4,,1049.2857142857142
2019-09-02,61,,842.0,43.0,1.0,0.0,2.0,0,3,9,36,,667.8,652.0,2203.75
2019-09-02,62,,369.0,,0.0,0.0,2.0,0,3,9,36,,330.4,494.0,1468.142857142857
2019-09-02,63,,361.0,,0.0,0.0,2.0,0,3,9,36,,343.6,571.0,1483.4285714285713
2019-09-02,64,,521.0,,0.0,0.0,2.0,0,3,9,36,,463.8,407.0,1756.142857142857
2019-09-02,66,,354.0,,0.0,0.0,2.0,0,3,9,36,,296.6,329.0,1515.0
2019-09-02,67,,837.0,674.0,0.0,0.0,2.0,0,3,9,36,,585.0,785.0,2636.0
2019-09-02,68,,293.0,,0.0,0.0,2.0,0,3,9,36,,380.0,1264.0,1291.4285714285713
2019-09-02,69,,501.0,,1.0,0.0,2.0,0,3,9,36,,445.2,1037.0,2052.285714285714
2019-09-02,72,,467.0,,0.0,0.0,2.0,0,3,9,36,,452.0,710.0,1602.857142857143
2019-09-02,73,,741.0,,1.0,0.0,2.0,0,3,9,36,,685.8,639.0,3329.285714285714
2019-09-02,74,,429.0,441.0,0.0,0.0,2.0,0,3,9,36,,456.4,1460.0,1401.375
2019-09-02,77,,298.0,,0.0,0.0,2.0,0,3,9,36,,317.2,878.0,930.2857142857143
2019-09-02,78,,1643.0,,1.0,0.0,2.0,0,3,9,36,,588.2,69.0,1294.7142857142858
2019-09-02,79,,375.0,,0.0,0.0,2.0,0,3,9,36,,372.0,,1503.7142857142858
2019-09-02,80,,590.0,,0.0,0.0,2.0,0,3,9,36,,1003.6,,9510.57142857143
2019-09-02,84,,191.0,,0.0,0.0,2.0,0,3,9,36,,251.8,,897.8571428571429
2019-09-02,85,,519.0,,0.0,0.0,2.0,0,3,9,36,,421.4,,2099.285714285714
2019-09-02,87,,551.0,,0.0,0.0,2.0,0,3,9,36,,378.6,32.0,2052.0
2019-09-02,88,,341.0,,0.0,0.0,2.0,0,3,9,36,,227.0,79.0,892.4285714285714
2019-09-02,89,,423.0,,0.0,0.0,2.0,0,3,9,36,,223.0,208.0,1090.4285714285713
2019-09-02,9,,2755.0,,0.0,0.0,2.0,0,3,9,36,,2912.4,336.0,4171.714285714285
2019-09-02,91,,126.0,,0.0,0.0,2.0,0,3,9,36,,785.8,321.0,1138.4285714285713
2019-09-02,94,,430.0,367.0,0.0,0.0,2.0,0,3,9,36,,310.2,712.0,1434.25
2019-09-02,95,,783.0,,0.0,0.0,2.0,0,3,9,36,,327.4,374.0,1113.5714285714287
2019-09-02,96,,463.0,358.0,1.0,0.0,2.0,0,3,9,36,,365.2,518.0,1344.875
2019-09-02,97,,492.0,496.0,0.0,0.0,2.0,0,3,9,36,,467.4,336.0,1712.875
2019-09-02,98,,346.0,334.0,0.0,0.0,2.0,0,3,9,36,,294.6,517.0,1326.125
2019-09-02,99,,1328.0,,0.0,0.0,2.0,0,3,9,36,,2464.6,,10641.42857142857
2019-09-03,1,,2361.0,2361.0,1.0,0.0,2.0,1,3,9,36,,20309.0,11914.5,6151.625
2019-09-03,10,,1505.0,1977.0,0.0,0.0,2.0,1,3,9,36,,1868.4,861.75,4435.25
2019-09-03,11,,3306.0,1983.0,0.0,0.0,2.0,1,3,9,36,,2644.8,4290.75,5716.25
2019-09-03,12,,856.0,,0.0,0.0,2.0,1,3,9,36,,891.0,891.25,2215.1428571428573
2019-09-03,13,,1466.0,,1.0,0.0,2.0,1,3,9,36,,1507.0,1495.0,4261.857142857143
2019-09-03,14,,1634.0,1412.0,0.0,0.0,2.0,1,3,9,36,,1726.2,552.0,3780.75
2019-09-03,15,,,755.0,0.0,0.0,2.0,1,3,9,36,,590.0,2484.0,2455.625
2019-09-03,17,,2023.0,1678.0,0.0,0.0,2.0,1,3,9,36,,1894.2,2300.5,4252.25
2019-09-03,18,,1977.0,1690.0,0.0,0.0,2.0,1,3,9,36,,1784.2,1158.75,4370.5
2019-09-03,19,,1616.0,1941.0,0.0,0.0,2.0,1,3,9,36,,1814.2,2070.5,5141.875
2019-09-03,2,,1574.0,2440.0,0.0,0.0,2.0,1,3,9,36,,2833.2,433.0,6798.875
2019-09-03,20,,1431.0,1128.0,1.0,0.0,2.0,1,3,9,36,,1509.0,468.25,2962.25
2019-09-03,21,,1205.0,1239.0,0.0,0.0,2.0,1,3,9,36,,1244.4,1154.25,3262.625
2019-09-03,22,,719.0,586.0,0.0,0.0,2.0,1,3,9,36,,723.0,1907.5,1511.0
2019-09-03,23,,1628.0,1099.0,1.0,0.0,2.0,1,3,9,36,,1157.2,2014.5,2884.875
2019-09-03,24,,1793.0,2006.0,0.0,0.0,2.0,1,3,9,36,,2233.8,1073.0,5225.25
2019-09-03,26,,904.0,926.0,1.0,0.0,2.0,1,3,9,36,,1072.2,807.0,2118.25
2019-09-03,28,,664.0,890.0,0.0,0.0,2.0,1,3,9,36,,844.0,1308.5,1966.5
2019-09-03,29,,1015.0,1043.0,0.0,0.0,2.0,1,3,9,36,,1127.8,1567.5,2690.375
2019-09-03,3,,4723.0,2078.0,0.0,0.0,2.0,1,3,9,36,,2739.2,5275.75,6423.375
2019-09-03,30,,373.0,438.0,0.0,0.0,2.0,1,3,9,36,,436.0,719.75,1204.875
2019-09-03,31,,846.0,,0.0,0.0,2.0,1,3,9,36,,591.8,552.5,1269.5714285714287
2019-09-03,32,,472.0,,0.0,0.0,2.0,1,3,9,36,,576.0,1185.25,1794.857142857143
2019-09-03,35,,678.0,,0.0,0.0,2.0,1,3,9,36,,708.0,784.5,1962.857142857143
2019-09-03,36,,590.0,600.0,1.0,0.0,2.0,1,3,9,36,,584.8,1105.75,1502.375
2019-09-03,37,,179.0,189.0,0.0,0.0,2.0,1,3,9,36,,247.6,416.5,420.5
2019-09-03,38,,549.0,585.0,1.0,0.0,2.0,1,3,9,36,,565.6,2211.5,1568.375
2019-09-03,4,,2952.0,3778.0,0.0,0.0,2.0,1,3,9,36,,3424.0,2711.5,8707.75
2019-09-03,40,,391.0,,1.0,0.0,2.0,1,3,9,36,,348.0,903.25,1112.5714285714287
2019-09-03,42,,361.0,,0.0,0.0,2.0,1,3,9,36,,403.8,734.5,1024.857142857143
2019-09-03,43,,740.0,700.0,0.0,0.0,2.0,1,3,9,36,,743.4,793.75,1823.625
2019-09-03,45,,562.0,554.0,0.0,0.0,2.0,1,3,9,36,,436.4,701.5,1279.25
2019-09-03,46,,806.0,,0.0,0.0,2.0,1,3,9,36,,725.6,931.5,2116.8571428571427
2019-09-03,48,,420.0,,0.0,0.0,2.0,1,3,9,36,,529.4,751.0,1604.857142857143
2019-09-03,49,,1077.0,1217.0,0.0,0.0,2.0,1,3,9,36,,1198.0,774.75,3071.875
2019-09-03,5,,3136.0,3288.0,0.0,0.0,2.0,1,3,9,36,,3312.8,,8531.75
2019-09-03,50,,557.0,512.0,1.0,0.0,2.0,1,3,9,36,,653.6,549.5,1345.625
2019-09-03,52,,782.0,825.0,0.0,0.0,2.0,1,3,9,36,,829.2,61.0,2129.75
2019-09-03,53,,671.0,661.0,0.0,0.0,2.0,1,3,9,36,,646.2,,1818.625
2019-09-03,55,,728.0,,0.0,0.0,2.0,1,3,9,36,,633.6,996.0,1771.4285714285713
2019-09-03,57,,749.0,504.0,1.0,0.0,2.0,1,3,9,36,,533.8,1251.5,1351.0
2019-09-03,58,,14.0,19.0,0.0,0.0,2.0,1,3,9,36,,18.0,,58.75
2019-09-03,59,,265.0,126.0,0.0,0.0,2.0,1,3,9,36,,261.8,791.25,746.25
2019-09-03,60,,292.0,243.0,0.0,0.0,2.0,1,3,9,36,,285.6,64.0,732.625
2019-09-03,61,,674.0,,0.0,0.0,2.0,1,3,9,36,,527.2,832.0,1462.5714285714287
2019-09-03,62,,236.0,,0.0,0.0,2.0,1,3,9,36,,247.6,707.0,743.2857142857143
2019-09-03,63,,302.0,,0.0,0.0,2.0,1,3,9,36,,321.2,491.75,756.5714285714286
2019-09-03,64,,651.0,539.0,0.0,0.0,2.0,1,3,9,36,,575.0,363.75,1211.0
2019-09-03,66,,216.0,,0.0,0.0,2.0,1,3,9,36,,300.8,631.25,904.8571428571429
2019-09-03,67,,392.0,,0.0,0.0,2.0,1,3,9,36,,587.8,776.5,1648.857142857143
2019-09-03,68,,308.0,308.0,0.0,0.0,2.0,1,3,9,36,,364.6,886.5,802.375
2019-09-03,69,,435.0,,1.0,0.0,2.0,1,3,9,36,,544.4,608.0,1418.857142857143
2019-09-03,72,,492.0,521.0,0.0,0.0,2.0,1,3,9,36,,506.4,847.25,1290.5
2019-09-03,73,,474.0,401.0,1.0,0.0,2.0,1,3,9,36,,526.2,618.75,1053.875
2019-09-03,74,,599.0,324.0,0.0,0.0,2.0,1,3,9,36,,357.8,1834.5,792.875
2019-09-03,77,,196.0,204.0,0.0,0.0,2.0,1,3,9,36,,187.8,557.5,513.375
2019-09-03,78,,1173.0,,1.0,0.0,2.0,1,3,9,36,,460.4,51.25,881.5714285714286
2019-09-03,79,,472.0,428.0,0.0,0.0,2.0,1,3,9,36,,435.6,91.0,967.625
2019-09-03,80,,,,0.0,0.0,2.0,1,3,9,36,,,,1770.857142857143
2019-09-03,84,,222.0,236.0,0.0,0.0,2.0,1,3,9,36,,236.6,249.5,636.375
2019-09-03,85,,174.0,312.0,0.0,0.0,2.0,1,3,9,36,,228.4,,760.25
2019-09-03,87,,463.0,,0.0,0.0,2.0,1,3,9,36,,399.2,492.25,1026.4285714285713
2019-09-03,88,,123.0,,0.0,0.0,2.0,1,3,9,36,,203.6,48.75,662.0
2019-09-03,89,,143.0,,0.0,0.0,2.0,1,3,9,36,,234.8,95.0,511.7142857142857
2019-09-03,9,,1180.0,1259.0,0.0,0.0,2.0,1,3,9,36,,1495.2,1570.0,3315.625
2019-09-03,91,,282.0,240.0,0.0,0.0,2.0,1,3,9,36,,442.8,26.0,632.625
2019-09-03,94,,279.0,,0.0,0.0,2.0,1,3,9,36,,229.0,484.25,726.5714285714286
2019-09-03,95,,476.0,184.0,1.0,0.0,2.0,1,3,9,36,,221.8,286.0,487.25
2019-09-03,96,,296.0,,1.0,0.0,2.0,1,3,9,36,,252.0,395.25,812.4285714285714
2019-09-03,97,,214.0,,0.0,0.0,2.0,1,3,9,36,,203.4,212.0,760.0
2019-09-03,98,,297.0,,0.0,0.0,2.0,1,3,9,36,,290.8,464.25,849.0
2019-09-03,99,,,,0.0,0.0,2.0,1,3,9,36,,,,1404.0
2019-09-04,1,,1416.0,8123.0,0.0,0.0,2.0,2,3,9,36,,6989.6,18146.0,21253.75
2019-09-04,10,,2110.0,2311.0,0.0,0.0,2.0,2,3,9,36,,2021.6,1977.0,6010.375
2019-09-04,11,,2755.0,2093.0,0.0,0.0,2.0,2,3,9,36,,1653.0,3585.0,6294.75
2019-09-04,12,,1318.0,1127.0,0.0,0.0,2.0,2,3,9,36,,1176.2,1318.0,3035.125
2019-09-04,13,,1849.0,1651.0,1.0,0.0,2.0,2,3,9,36,,1872.8,2713.0,4501.125
2019-09-04,14,,2472.0,1992.0,0.0,0.0,2.0,2,3,9,36,,2122.625,1368.0,5242.375
2019-09-04,15,,472.0,755.0,0.0,0.0,2.0,2,3,9,36,,944.0,2758.0,1759.0
2019-09-04,17,,2263.0,2001.0,0.0,0.0,2.0,2,3,9,36,,1382.75,3923.0,6071.375
2019-09-04,18,,2186.0,2065.0,0.0,0.0,2.0,2,3,9,36,,2396.25,2090.0,5448.5
2019-09-04,19,,2677.0,2288.0,0.0,0.0,2.0,2,3,9,36,,2434.75,2824.0,5990.125
2019-09-04,2,,1180.0,3857.0,0.0,0.0,2.0,2,3,9,36,,2125.0,407.0,10410.375
2019-09-04,20,,2002.0,2024.0,1.0,0.0,2.0,2,3,9,36,,1194.0,2317.0,5567.75
2019-09-04,21,,1599.0,1402.0,0.0,0.0,2.0,2,3,9,36,,1412.0,3714.0,3816.125
2019-09-04,22,,911.0,828.0,0.0,0.0,2.0,2,3,9,36,,592.5,1776.0,2174.375
2019-09-04,23,,2298.0,1770.0,1.0,0.0,2.0,2,3,9,36,,1118.0,2694.0,4646.625
2019-09-04,24,,2724.0,2607.0,0.0,0.0,2.0,2,3,9,36,,1803.375,1421.0,6852.375
2019-09-04,26,,906.0,1171.0,1.0,0.0,2.0,2,3,9,36,,749.875,1234.0,3056.125
2019-09-04,28,,782.0,1016.0,0.0,0.0,2.0,2,3,9,36,,966.6,1405.0,2630.5
2019-09-04,29,,1661.0,1385.0,0.0,0.0,2.0,2,3,9,36,,1423.0,1970.0,3794.0
2019-09-04,3,,3306.0,4156.0,0.0,0.0,2.0,2,3,9,36,,3116.6,8023.0,10083.75
2019-09-04,30,,610.0,460.0,0.0,0.0,2.0,2,3,9,36,,495.2,814.0,1193.625
2019-09-04,31,,1190.0,621.0,0.0,0.0,2.0,2,3,9,36,,818.4,1033.0,1612.25
2019-09-04,32,,560.0,690.0,0.0,0.0,2.0,2,3,9,36,,692.2,1279.0,2053.5
2019-09-04,35,,934.0,834.0,0.0,0.0,2.0,2,3,9,36,,1013.2,1008.0,2172.375
2019-09-04,36,,790.0,808.0,1.0,0.0,2.0,2,3,9,36,,552.25,1526.0,2264.875
2019-09-04,37,,228.0,251.0,0.0,0.0,2.0,2,3,9,36,,266.0,362.0,630.75
2019-09-04,38,,731.0,735.0,1.0,0.0,2.0,2,3,9,36,,546.5,2214.0,1914.625
2019-09-04,4,,4132.0,5077.0,0.0,0.0,2.0,2,3,9,36,,3896.2,6479.0,12899.75
2019-09-04,40,,590.0,506.0,1.0,0.0,2.0,2,3,9,36,,582.6,969.0,1334.75
2019-09-04,42,,575.0,516.0,0.0,0.0,2.0,2,3,9,36,,560.0,882.0,1506.125
2019-09-04,43,,894.0,908.0,0.0,0.0,2.0,2,3,9,36,,1063.75,857.0,2581.625
2019-09-04,45,,932.0,758.0,0.0,0.0,2.0,2,3,9,36,,781.75,773.0,2068.125
2019-09-04,46,,885.0,900.0,0.0,0.0,2.0,2,3,9,36,,917.4,840.0,2415.5
2019-09-04,48,,671.0,645.0,0.0,0.0,2.0,2,3,9,36,,709.2,862.0,1790.625
2019-09-04,49,,1306.0,1382.0,0.0,0.0,2.0,2,3,9,36,,954.125,,3733.75
2019-09-04,5,,3881.0,3555.0,0.0,0.0,2.0,2,3,9,36,,2585.375,,10350.75
2019-09-04,50,,753.0,664.0,1.0,0.0,2.0,2,3,9,36,,487.5,1414.0,1826.875
2019-09-04,52,,856.0,914.0,0.0,0.0,2.0,2,3,9,36,,747.625,,2302.75
2019-09-04,53,,634.0,655.0,0.0,0.0,2.0,2,3,9,36,,346.375,,1902.5
2019-09-04,55,,713.0,805.0,0.0,0.0,2.0,2,3,9,36,,785.6,1712.0,2190.5
2019-09-04,57,,1086.0,996.0,1.0,0.0,2.0,2,3,9,36,,602.5,1004.0,2789.375
2019-09-04,58,,39.0,22.0,0.0,0.0,2.0,2,3,9,36,,30.0,6.0,52.0
2019-09-04,59,,356.0,365.0,0.0,0.0,2.0,2,3,9,36,,211.875,1135.0,991.5
2019-09-04,60,,339.0,308.0,0.0,0.0,2.0,2,3,9,36,,188.375,6.0,777.375
2019-09-04,61,,766.0,667.0,0.0,0.0,2.0,2,3,9,36,,413.625,2385.0,1868.625
2019-09-04,62,,339.0,333.0,0.0,0.0,2.0,2,3,9,36,,340.6,,854.75
2019-09-04,63,,273.0,329.0,0.0,0.0,2.0,2,3,9,36,,304.0,659.0,866.25
2019-09-04,64,,776.0,630.0,0.0,0.0,2.0,2,3,9,36,,679.25,643.0,1685.25
2019-09-04,66,,339.0,357.0,0.0,0.0,2.0,2,3,9,36,,357.6,943.0,945.625
2019-09-04,67,,963.0,658.0,0.0,0.0,2.0,2,3,9,36,,511.25,848.0,1958.25
2019-09-04,68,,313.0,317.0,0.0,0.0,2.0,2,3,9,36,,228.375,1038.0,833.75
2019-09-04,69,,590.0,625.0,1.0,0.0,2.0,2,3,9,36,,607.6,765.0,1782.75
2019-09-04,72,,615.0,521.0,0.0,0.0,2.0,2,3,9,36,,575.0,904.0,1306.25
2019-09-04,73,,615.0,643.0,1.0,0.0,2.0,2,3,9,36,,352.375,843.0,1687.875
2019-09-04,74,,564.0,326.0,0.0,0.0,2.0,2,3,9,36,,213.0,1537.0,793.5
2019-09-04,77,,257.0,245.0,0.0,0.0,2.0,2,3,9,36,,155.875,801.0,669.25
2019-09-04,78,,361.0,366.0,1.0,0.0,2.0,2,3,9,36,,325.6,64.0,1031.375
2019-09-04,79,,548.0,473.0,0.0,0.0,2.0,2,3,9,36,,502.5,,1300.125
2019-09-04,80,,984.0,236.0,0.0,0.0,2.0,2,3,9,36,,1003.2,,5778.125
2019-09-04,84,,293.0,249.0,0.0,0.0,2.0,2,3,9,36,,255.625,323.0,703.5
2019-09-04,85,,394.0,509.0,0.0,0.0,2.0,2,3,9,36,,508.8,,1323.0
2019-09-04,87,,437.0,410.0,0.0,0.0,2.0,2,3,9,36,,246.0,347.0,1144.625
2019-09-04,88,,243.0,318.0,0.0,0.0,2.0,2,3,9,36,,254.4,95.0,807.5
2019-09-04,89,,247.0,251.0,0.0,0.0,2.0,2,3,9,36,,263.0,,692.5
2019-09-04,9,,1574.0,2833.0,0.0,0.0,2.0,2,3,9,36,,1731.2,1557.0,9800.0
2019-09-04,91,,587.0,283.0,0.0,0.0,2.0,2,3,9,36,,464.8,26.0,780.5
2019-09-04,94,,403.0,331.0,0.0,0.0,2.0,2,3,9,36,,204.5,166.0,937.0
2019-09-04,95,,378.0,335.0,1.0,0.0,2.0,2,3,9,36,,171.25,350.0,891.375
2019-09-04,96,,488.0,373.0,1.0,0.0,2.0,2,3,9,36,,229.125,575.0,1026.625
2019-09-04,97,,371.0,372.0,0.0,0.0,2.0,2,3,9,36,,222.375,276.0,962.125
2019-09-04,98,,339.0,310.0,0.0,0.0,2.0,2,3,9,36,,173.375,389.0,957.375
2019-09-04,99,,738.0,1623.0,0.0,0.0,2.0,2,3,9,36,,1047.6,,5964.5
2019-09-05,1,,7557.0,2739.0,0.0,0.0,2.0,3,3,9,36,,17570.0,568.0,7435.285714285715
2019-09-05,10,,3734.0,3235.0,0.0,0.0,2.0,3,3,9,36,,3466.5,3256.0,8938.0
2019-09-05,11,,3306.0,2755.0,0.0,0.0,2.0,3,3,9,36,,2865.2,3314.0,7761.142857142857
2019-09-05,12,,1662.0,1361.0,0.0,0.0,2.0,3,3,9,36,,1456.0,1886.0,4380.714285714285
2019-09-05,13,,3099.0,2765.0,1.0,0.0,2.0,3,3,9,36,,3179.0,3721.0,8690.0
2019-09-05,14,,2243.0,1862.0,0.0,0.0,2.0,3,3,9,36,,1099.5,1492.0,5189.0
2019-09-05,15,,1416.0,1228.0,0.0,0.0,2.0,3,3,9,36,,1038.4,1408.0,4142.285714285715
2019-09-05,17,,2234.0,2109.0,0.0,0.0,2.0,3,3,9,36,,1837.875,4247.0,7429.285714285715
2019-09-05,18,,2719.0,2147.0,0.0,0.0,2.0,3,3,9,36,,1824.875,1573.0,5864.0
2019-09-05,19,,2373.0,1976.0,0.0,0.0,2.0,3,3,9,36,,1427.375,1676.0,5417.857142857143
2019-09-05,2,,3148.0,2755.0,0.0,0.0,2.0,3,3,9,36,,2558.125,2519.0,7882.857142857143
2019-09-05,20,,1119.0,1024.0,1.0,0.0,2.0,3,3,9,36,,951.75,2083.0,3218.285714285714
2019-09-05,21,,1402.0,1510.0,0.0,0.0,2.0,3,3,9,36,,1401.875,2810.0,4348.0
2019-09-05,22,,789.0,1001.0,0.0,0.0,2.0,3,3,9,36,,612.25,1697.0,2718.285714285714
2019-09-05,23,,1110.0,1153.0,1.0,0.0,2.0,3,3,9,36,,1078.125,2004.0,3130.8571428571427
2019-09-05,24,,2311.0,2488.0,1.0,0.0,2.0,3,3,9,36,,2038.625,1518.0,6754.0
2019-09-05,26,,1226.0,1101.0,1.0,0.0,2.0,3,3,9,36,,943.875,1093.0,3448.285714285714
2019-09-05,28,,1638.0,1334.0,0.0,0.0,2.0,3,3,9,36,,1416.375,1800.0,4031.0
2019-09-05,29,,1789.0,1406.0,0.0,0.0,2.0,3,3,9,36,,930.375,1135.0,3833.8571428571427
2019-09-05,3,,4250.0,5667.0,0.0,0.0,2.0,3,3,9,36,,5761.8,3314.0,17529.428571428572
2019-09-05,30,,757.0,671.0,0.0,0.0,2.0,3,3,9,36,,613.25,1356.0,1763.857142857143
2019-09-05,31,,1426.0,726.0,0.0,0.0,2.0,3,3,9,36,,802.875,260.0,2158.714285714286
2019-09-05,32,,738.0,989.0,0.0,0.0,2.0,3,3,9,36,,850.75,2157.0,3151.1428571428573
2019-09-05,35,,1161.0,1149.0,0.0,0.0,2.0,3,3,9,36,,1075.75,1460.0,3446.5714285714284
2019-09-05,36,,963.0,989.0,1.0,0.0,2.0,3,3,9,36,,738.375,1826.0,3102.714285714286
2019-09-05,37,,241.0,265.0,0.0,0.0,2.0,3,3,9,36,,243.375,310.0,738.1428571428571
2019-09-05,38,,888.0,938.0,1.0,0.0,2.0,3,3,9,36,,662.625,2080.0,2679.285714285714
2019-09-05,4,,4132.0,4723.0,0.0,0.0,2.0,3,3,9,36,,3911.0,6014.0,11857.857142857143
2019-09-05,40,,479.0,633.0,1.0,0.0,2.0,3,3,9,36,,586.125,1017.0,1962.4285714285713
2019-09-05,42,,745.0,603.0,0.0,0.0,2.0,3,3,9,36,,624.25,1095.0,1874.5714285714287
2019-09-05,43,,1311.0,953.0,0.0,0.0,2.0,3,3,9,36,,762.125,862.0,2993.8571428571427
2019-09-05,45,,908.0,816.0,0.0,0.0,2.0,3,3,9,36,,579.0,1279.0,2713.285714285714
2019-09-05,46,,1205.0,1102.0,0.0,0.0,2.0,3,3,9,36,,995.375,1873.0,3333.1428571428573
2019-09-05,48,,767.0,867.0,0.0,0.0,2.0,3,3,9,36,,798.125,1133.0,2727.4285714285716
2019-09-05,49,,1359.0,1475.0,0.0,0.0,2.0,3,3,9,36,,1212.5,1072.0,4608.714285714285
2019-09-05,5,,2442.0,2336.0,0.0,0.0,2.0,3,3,9,36,,2344.625,,8008.142857142857
2019-09-05,50,,623.0,876.0,1.0,0.0,2.0,3,3,9,36,,505.75,2051.0,2754.8571428571427
2019-09-05,52,,752.0,800.0,0.0,0.0,2.0,3,3,9,36,,622.25,48.0,2160.285714285714
2019-09-05,53,,701.0,466.0,0.0,0.0,2.0,3,3,9,36,,470.0,,1711.4285714285713
2019-09-05,55,,944.0,942.0,0.0,0.0,2.0,3,3,9,36,,832.875,3320.0,2955.4285714285716
2019-09-05,57,,348.0,448.0,1.0,0.0,2.0,3,3,9,36,,428.875,1035.0,1212.142857142857
2019-09-05,58,,14.0,17.0,0.0,0.0,2.0,3,3,9,36,,16.875,,44.857142857142854
2019-09-05,59,,416.0,383.0,0.0,0.0,2.0,3,3,9,36,,309.875,911.0,1281.7142857142858
2019-09-05,60,,161.0,376.0,0.0,0.0,2.0,3,3,9,36,,218.875,53.0,1110.5714285714287
2019-09-05,61,,653.0,433.0,0.0,0.0,2.0,3,3,9,36,,498.75,1666.0,1286.7142857142858
2019-09-05,62,,413.0,367.0,0.0,0.0,2.0,3,3,9,36,,374.125,688.0,1198.857142857143
2019-09-05,63,,383.0,423.0,0.0,0.0,2.0,3,3,9,36,,409.375,678.0,1341.857142857143
2019-09-05,64,,879.0,674.0,0.0,0.0,2.0,3,3,9,36,,463.125,814.0,1736.4285714285713
2019-09-05,66,,428.0,451.0,0.0,0.0,2.0,3,3,9,36,,391.375,1221.0,1444.4285714285713
