producto,fecha,udsprevisionempresa
52,2019-05-10,12035
18,2019-05-10,35193
81,2019-05-10,22441
64,2019-05-10,14863
42,2019-05-10,21559
15,2019-05-10,10579
14,2019-05-10,36073
91,2019-05-10,9801
45,2019-05-10,18997
37,2019-05-10,3318
82,2019-05-10,16058
28,2019-05-10,23680
7,2019-05-10,33062
63,2019-05-10,18101
79,2019-05-10,9474
89,2019-05-10,8510
31,2019-05-10,30128
12,2019-05-10,56578
5,2019-05-10,77966
99,2019-05-10,5992
24,2019-05-10,25242
34,2019-05-10,35
29,2019-05-10,28705
62,2019-05-10,15938
23,2019-05-10,24194
4,2019-05-10,49593
67,2019-05-10,14513
10,2019-05-10,34750
87,2019-05-10,9433
71,2019-05-10,2259
22,2019-05-10,11089
60,2019-05-10,2231
98,2019-05-10,5324
83,2019-05-10,1901
59,2019-05-10,5262
88,2019-05-10,5779
84,2019-05-10,5434
35,2019-05-10,30830
61,2019-05-10,14812
85,2019-05-10,13896
46,2019-05-10,24948
43,2019-05-10,19999
26,2019-05-10,10920
94,2019-05-10,6113
50,2019-05-10,9429
33,2019-05-10,8206
58,2019-05-10,247
19,2019-05-10,34163
32,2019-05-10,33310
97,2019-05-10,5899
2,2019-05-10,36840
69,2019-05-10,23474
20,2019-05-10,31777
68,2019-05-10,4904
53,2019-05-10,17740
40,2019-05-10,26945
66,2019-05-10,13156
9,2019-05-10,17948
13,2019-05-10,29177
73,2019-05-10,7908
78,2019-05-10,9574
36,2019-05-10,10349
38,2019-05-10,8150
80,2019-05-10,8541
55,2019-05-10,22138
30,2019-05-10,24354
77,2019-05-10,3116
47,2019-05-10,18363
57,2019-05-10,13434
48,2019-05-10,21490
21,2019-05-10,20427
1,2019-05-10,21537
11,2019-05-10,29315
76,2019-05-10,7301
44,2019-05-10,15239
72,2019-05-10,7498
75,2019-05-10,12129
17,2019-05-10,25971
3,2019-05-10,42319
74,2019-05-10,9639
95,2019-05-10,5513
16,2019-05-10,38837
96,2019-05-10,5231
70,2019-05-10,11868
54,2019-05-10,14351
11,2019-05-11,47609
74,2019-05-11,140
21,2019-05-11,15739
44,2019-05-11,5
18,2019-05-11,1917
35,2019-05-11,3566
67,2019-05-11,181
75,2019-05-11,177
69,2019-05-11,2355
72,2019-05-11,5500
58,2019-05-11,29
55,2019-05-11,2408
43,2019-05-11,1278
76,2019-05-11,4260
47,2019-05-11,216
48,2019-05-11,2515
66,2019-05-11,2196
17,2019-05-11,12746
33,2019-05-11,665
94,2019-05-11,64
2,2019-05-11,51168
32,2019-05-11,3666
31,2019-05-11,3028
68,2019-05-11,1647
49,2019-05-11,9659
14,2019-05-11,1578
53,2019-05-11,7719
5,2019-05-11,32435
63,2019-05-11,2408
30,2019-05-11,3914
50,2019-05-11,3754
9,2019-05-11,39911
15,2019-05-11,5667
37,2019-05-11,29
54,2019-05-11,11
29,2019-05-11,1281
98,2019-05-11,267
28,2019-05-11,29
52,2019-05-11,1084
1,2019-05-11,82750
38,2019-05-11,3747
36,2019-05-11,2712
22,2019-05-11,3772
12,2019-05-11,4941
10,2019-05-11,29
95,2019-05-11,23
96,2019-05-11,197
79,2019-05-11,611
84,2019-05-11,660
61,2019-05-11,87
26,2019-05-11,2866
3,2019-05-11,38541
45,2019-05-11,1132
24,2019-05-11,19028
97,2019-05-11,377
42,2019-05-11,3011
34,2019-05-11,1842
62,2019-05-11,980
60,2019-05-11,1856
59,2019-05-11,1285
40,2019-05-11,3400
70,2019-05-11,276
7,2019-05-11,27394
19,2019-05-11,2358
16,2019-05-11,1081
77,2019-05-11,921
23,2019-05-11,29
13,2019-05-11,27
4,2019-05-11,59866
46,2019-05-11,2456
71,2019-05-12,5
95,2019-05-12,5
87,2019-05-12,46
78,2019-05-12,16
20,2019-05-12,17
70,2019-05-12,5
54,2019-05-12,121
73,2019-05-12,2
57,2019-05-12,2
94,2019-05-12,2
44,2019-05-12,22
23,2019-05-12,73
59,2019-05-13,4704
13,2019-05-13,12024
36,2019-05-13,10294
3,2019-05-13,73681
58,2019-05-13,393
33,2019-05-13,6199
40,2019-05-13,8916
30,2019-05-13,9813
1,2019-05-13,23616
89,2019-05-13,4151
18,2019-05-13,19494
9,2019-05-13,15744
10,2019-05-13,21537
14,2019-05-13,19258
26,2019-05-13,9113
71,2019-05-13,1817
49,2019-05-13,10471
62,2019-05-13,5568
83,2019-05-13,10693
11,2019-05-13,24245
7,2019-05-13,21254
98,2019-05-13,4193
42,2019-05-13,8018
47,2019-05-13,10611
96,2019-05-13,3586
53,2019-05-13,8587
81,2019-05-13,2014
28,2019-05-13,7452
31,2019-05-13,9741
94,2019-05-13,4962
37,2019-05-13,1938
43,2019-05-13,9498
67,2019-05-13,9963
46,2019-05-13,8499
48,2019-05-13,8070
57,2019-05-13,12356
12,2019-05-13,17766
45,2019-05-13,8910
44,2019-05-13,11210
78,2019-05-13,4235
77,2019-05-13,2792
55,2019-05-13,6645
92,2019-05-13,9
84,2019-05-13,3353
85,2019-05-13,3463
32,2019-05-13,10872
70,2019-05-13,8180
5,2019-05-13,30635
80,2019-05-13,15350
16,2019-05-13,16347
20,2019-05-13,18075
69,2019-05-13,7040
61,2019-05-13,8954
17,2019-05-13,14910
68,2019-05-13,3940
97,2019-05-13,4152
19,2019-05-13,19879
63,2019-05-13,6160
74,2019-05-13,8645
64,2019-05-13,7005
75,2019-05-13,4203
23,2019-05-13,17898
22,2019-05-13,8265
54,2019-05-13,9168
50,2019-05-13,6541
38,2019-05-13,7946
21,2019-05-13,10287
60,2019-05-13,3588
2,2019-05-13,23616
15,2019-05-13,7557
73,2019-05-13,7161
87,2019-05-13,5553
52,2019-05-13,8505
34,2019-05-13,354
66,2019-05-13,5164
82,2019-05-13,3699
95,2019-05-13,3755
72,2019-05-13,4737
29,2019-05-13,15320
35,2019-05-13,11930
76,2019-05-13,4004
91,2019-05-13,3696
99,2019-05-13,5904
88,2019-05-13,2585
4,2019-05-13,30818
79,2019-05-13,6142
24,2019-05-13,21977
68,2019-05-14,3450
22,2019-05-14,6513
89,2019-05-14,2263
24,2019-05-14,19126
30,2019-05-14,10656
78,2019-05-14,2832
69,2019-05-14,9183
81,2019-05-14,8940
23,2019-05-14,10059
17,2019-05-14,16769
85,2019-05-14,1791
36,2019-05-14,6748
5,2019-05-14,39302
54,2019-05-14,7611
58,2019-05-14,253
21,2019-05-14,11345
87,2019-05-14,4629
11,2019-05-14,24245
62,2019-05-14,5585
53,2019-05-14,9315
7,2019-05-14,25111
35,2019-05-14,13454
70,2019-05-14,4803
77,2019-05-14,2105
52,2019-05-14,6656
80,2019-05-14,2164
32,2019-05-14,13914
33,2019-05-14,9380
91,2019-05-14,3354
64,2019-05-14,6855
42,2019-05-14,7944
49,2019-05-14,10197
97,2019-05-14,1870
1,2019-05-14,34007
73,2019-05-14,4364
48,2019-05-14,9102
45,2019-05-14,6733
50,2019-05-14,5598
66,2019-05-14,4989
63,2019-05-14,7257
10,2019-05-14,21703
67,2019-05-14,5582
71,2019-05-14,2089
72,2019-05-14,4693
31,2019-05-14,10764
98,2019-05-14,2675
2,2019-05-14,24088
76,2019-05-14,4747
44,2019-05-14,8824
40,2019-05-14,10764
95,2019-05-14,3350
84,2019-05-14,2238
26,2019-05-14,7433
79,2019-05-14,3937
13,2019-05-14,15645
38,2019-05-14,5836
59,2019-05-14,3735
9,2019-05-14,17869
15,2019-05-14,12469
20,2019-05-14,13680
12,2019-05-14,21074
37,2019-05-14,1963
75,2019-05-14,4560
60,2019-05-14,2415
82,2019-05-14,3778
47,2019-05-14,8954
88,2019-05-14,1985
74,2019-05-14,6269
55,2019-05-14,8035
57,2019-05-14,4273
94,2019-05-14,2161
19,2019-05-14,12932
3,2019-05-14,63385
34,2019-05-14,118
18,2019-05-14,14070
96,2019-05-14,2474
28,2019-05-14,13824
16,2019-05-14,13950
46,2019-05-14,10426
43,2019-05-14,7729
4,2019-05-14,38051
99,2019-05-14,2922
14,2019-05-14,12923
83,2019-05-14,2217
61,2019-05-14,5972
29,2019-05-14,10746
7,2019-05-15,32826
11,2019-05-15,26119
21,2019-05-15,20176
30,2019-05-15,18230
36,2019-05-15,13929
2,2019-05-15,49278
59,2019-05-15,6859
54,2019-05-15,12446
24,2019-05-15,38549
46,2019-05-15,16209
14,2019-05-15,30395
18,2019-05-15,37160
1,2019-05-15,88890
5,2019-05-15,68893
79,2019-05-15,9272
17,2019-05-15,29505
23,2019-05-15,27145
3,2019-05-15,52427
94,2019-05-15,7100
42,2019-05-15,13260
77,2019-05-15,4062
57,2019-05-15,16354
16,2019-05-15,31051
87,2019-05-15,7960
66,2019-05-15,9058
53,2019-05-15,14935
98,2019-05-15,6573
88,2019-05-15,4088
31,2019-05-15,17689
4,2019-05-15,66360
67,2019-05-15,15800
38,2019-05-15,10837
35,2019-05-15,20523
80,2019-05-15,17849
43,2019-05-15,17587
97,2019-05-15,6853
91,2019-05-15,5087
48,2019-05-15,14675
61,2019-05-15,11785
40,2019-05-15,17216
45,2019-05-15,16199
19,2019-05-15,35394
26,2019-05-15,12939
99,2019-05-15,10036
32,2019-05-15,22396
89,2019-05-15,6286
58,2019-05-15,367
69,2019-05-15,15021
28,2019-05-15,20513
60,2019-05-15,4322
52,2019-05-15,11329
49,2019-05-15,17192
63,2019-05-15,11472
96,2019-05-15,5974
22,2019-05-15,13531
37,2019-05-15,3620
68,2019-05-15,6638
47,2019-05-15,18288
15,2019-05-15,9918
74,2019-05-15,10465
20,2019-05-15,29737
10,2019-05-15,34582
34,2019-05-15,11591
12,2019-05-15,32874
72,2019-05-15,8152
55,2019-05-15,12221
29,2019-05-15,25966
81,2019-05-15,6612
71,2019-05-15,2372
73,2019-05-15,9044
95,2019-05-15,6287
70,2019-05-15,12253
62,2019-05-15,7886
76,2019-05-15,7414
13,2019-05-15,26684
50,2019-05-15,10848
85,2019-05-15,5052
84,2019-05-15,4963
9,2019-05-15,43532
44,2019-05-15,16579
33,2019-05-15,8966
83,2019-05-15,2376
78,2019-05-15,5953
82,2019-05-15,17082
75,2019-05-15,6867
64,2019-05-15,12952
37,2019-05-16,5252
74,2019-05-16,9950
28,2019-05-16,34504
40,2019-05-16,21890
23,2019-05-16,22557
21,2019-05-16,24693
22,2019-05-16,16238
5,2019-05-16,48452
44,2019-05-16,12796
82,2019-05-16,15586
33,2019-05-16,6283
91,2019-05-16,5855
53,2019-05-16,12385
43,2019-05-16,17989
19,2019-05-16,31507
24,2019-05-16,36860
36,2019-05-16,18532
85,2019-05-16,7627
14,2019-05-16,36157
7,2019-05-16,39753
78,2019-05-16,5851
94,2019-05-16,6105
55,2019-05-16,16600
68,2019-05-16,8732
95,2019-05-16,5327
20,2019-05-16,19636
48,2019-05-16,18304
17,2019-05-16,33196
47,2019-05-16,18493
9,2019-05-16,53529
13,2019-05-16,49839
63,2019-05-16,13096
57,2019-05-16,9355
72,2019-05-16,10518
77,2019-05-16,6423
29,2019-05-16,25546
70,2019-05-16,11467
38,2019-05-16,18204
84,2019-05-16,4809
59,2019-05-16,8097
66,2019-05-16,10780
76,2019-05-16,8250
81,2019-05-16,6281
71,2019-05-16,2634
1,2019-05-16,36085
45,2019-05-16,15966
31,2019-05-16,23697
46,2019-05-16,21004
88,2019-05-16,7540
30,2019-05-16,23527
49,2019-05-16,20198
62,2019-05-16,11021
75,2019-05-16,6658
96,2019-05-16,3847
52,2019-05-16,12612
42,2019-05-16,17649
10,2019-05-16,61927
4,2019-05-16,61165
15,2019-05-16,10768
69,2019-05-16,17980
98,2019-05-16,4086
35,2019-05-16,26607
3,2019-05-16,91535
60,2019-05-16,6491
54,2019-05-16,12445
89,2019-05-16,5565
83,2019-05-16,6495
26,2019-05-16,16461
61,2019-05-16,11462
73,2019-05-16,6595
12,2019-05-16,43394
67,2019-05-16,9120
58,2019-05-16,401
97,2019-05-16,4622
2,2019-05-16,34243
34,2019-05-16,3651
50,2019-05-16,14469
87,2019-05-16,6259
79,2019-05-16,9894
32,2019-05-16,27897
18,2019-05-16,39640
11,2019-05-16,42430
16,2019-05-16,34119
64,2019-05-16,14108
77,2019-05-17,3339
28,2019-05-17,25092
85,2019-05-17,15702
24,2019-05-17,31553
82,2019-05-17,19601
31,2019-05-17,32280
1,2019-05-17,29472
89,2019-05-17,9242
64,2019-05-17,18132
5,2019-05-17,73492
29,2019-05-17,30020
7,2019-05-17,32826
71,2019-05-17,2420
42,2019-05-17,20954
72,2019-05-17,8924
3,2019-05-17,45342
35,2019-05-17,28399
96,2019-05-17,5978
4,2019-05-17,66715
36,2019-05-17,10849
74,2019-05-17,10392
15,2019-05-17,9824
61,2019-05-17,15870
63,2019-05-17,16268
60,2019-05-17,2530
45,2019-05-17,20354
87,2019-05-17,9850
2,2019-05-17,43532
99,2019-05-17,6568
88,2019-05-17,6191
69,2019-05-17,23118
16,2019-05-17,40657
23,2019-05-17,29233
94,2019-05-17,7281
30,2019-05-17,25990
49,2019-05-17,19082
54,2019-05-17,15376
40,2019-05-17,24489
67,2019-05-17,16118
66,2019-05-17,12046
97,2019-05-17,6523
55,2019-05-17,23719
84,2019-05-17,5790
80,2019-05-17,9092
57,2019-05-17,16793
68,2019-05-17,5254
81,2019-05-17,28626
20,2019-05-17,32959
79,2019-05-17,10151
44,2019-05-17,16328
9,2019-05-17,22199
53,2019-05-17,16379
17,2019-05-17,27826
10,2019-05-17,43438
76,2019-05-17,7606
11,2019-05-17,35707
19,2019-05-17,42704
59,2019-05-17,5665
78,2019-05-17,10213
58,2019-05-17,296
14,2019-05-17,44249
32,2019-05-17,30916
98,2019-05-17,5830
46,2019-05-17,25086
33,2019-05-17,10213
48,2019-05-17,20011
12,2019-05-17,50581
73,2019-05-17,9125
22,2019-05-17,11881
52,2019-05-17,15296
26,2019-05-17,10276
43,2019-05-17,20627
18,2019-05-17,42821
13,2019-05-17,31702
47,2019-05-17,19495
50,2019-05-17,10103
91,2019-05-17,10044
75,2019-05-17,12430
70,2019-05-17,13166
21,2019-05-17,25333
37,2019-05-17,4139
62,2019-05-17,14395
38,2019-05-17,9985
95,2019-05-17,5839
66,2019-05-18,2916
18,2019-05-18,2531
42,2019-05-18,4540
44,2019-05-18,7
34,2019-05-18,2125
37,2019-05-18,36
62,2019-05-18,1621
1,2019-05-18,111529
15,2019-05-18,6895
32,2019-05-18,3368
53,2019-05-18,7709
77,2019-05-18,1151
17,2019-05-18,15933
61,2019-05-18,113
68,2019-05-18,2059
28,2019-05-18,36
49,2019-05-18,12098
14,2019-05-18,2409
3,2019-05-18,45059
19,2019-05-18,2948
16,2019-05-18,1417
45,2019-05-18,1472
5,2019-05-18,33119
13,2019-05-18,34
47,2019-05-18,353
75,2019-05-18,206
76,2019-05-18,5121
69,2019-05-18,2391
58,2019-05-18,36
38,2019-05-18,3930
48,2019-05-18,2578
12,2019-05-18,7111
46,2019-05-18,2641
63,2019-05-18,2146
54,2019-05-18,14
84,2019-05-18,972
33,2019-05-18,767
67,2019-05-18,240
2,2019-05-18,59748
98,2019-05-18,319
95,2019-05-18,34
23,2019-05-18,36
70,2019-05-18,351
43,2019-05-18,1850
22,2019-05-18,4715
52,2019-05-18,1390
11,2019-05-18,56095
40,2019-05-18,2804
24,2019-05-18,20441
59,2019-05-18,1298
72,2019-05-18,6553
10,2019-05-18,36
35,2019-05-18,3414
60,2019-05-18,2069
79,2019-05-18,782
97,2019-05-18,444
26,2019-05-18,2774
29,2019-05-18,1737
7,2019-05-18,30543
21,2019-05-18,18140
96,2019-05-18,251
9,2019-05-18,48334
50,2019-05-18,4693
31,2019-05-18,3533
4,2019-05-18,61401
94,2019-05-18,82
36,2019-05-18,2608
74,2019-05-18,185
55,2019-05-18,2810
30,2019-05-18,3319
78,2019-05-19,22
94,2019-05-19,7
20,2019-05-19,44
23,2019-05-19,99
87,2019-05-19,88
44,2019-05-19,47
54,2019-05-19,166
73,2019-05-19,3
70,2019-05-19,7
71,2019-05-19,14
95,2019-05-19,11
57,2019-05-19,3
11,2019-05-20,31409
30,2019-05-20,13734
36,2019-05-20,16132
16,2019-05-20,26010
80,2019-05-20,22878
13,2019-05-20,18272
89,2019-05-20,6213
40,2019-05-20,11623
76,2019-05-20,6135
97,2019-05-20,6909
19,2019-05-20,29818
23,2019-05-20,28463
77,2019-05-20,4188
24,2019-05-20,34618
54,2019-05-20,13752
94,2019-05-20,7279
44,2019-05-20,16815
35,2019-05-20,16717
73,2019-05-20,10741
60,2019-05-20,5693
62,2019-05-20,7334
14,2019-05-20,29351
45,2019-05-20,14129
1,2019-05-20,36840
38,2019-05-20,13586
12,2019-05-20,22999
74,2019-05-20,11413
83,2019-05-20,22654
42,2019-05-20,11375
64,2019-05-20,12424
4,2019-05-20,53136
37,2019-05-20,2940
2,2019-05-20,36604
28,2019-05-20,11133
47,2019-05-20,17079
67,2019-05-20,13893
88,2019-05-20,4032
63,2019-05-20,7839
10,2019-05-20,34272
70,2019-05-20,13698
81,2019-05-20,3357
18,2019-05-20,29221
85,2019-05-20,4014
82,2019-05-20,6769
61,2019-05-20,12480
3,2019-05-20,102210
22,2019-05-20,12398
52,2019-05-20,13261
84,2019-05-20,5122
95,2019-05-20,5970
33,2019-05-20,5077
48,2019-05-20,11264
66,2019-05-20,6940
17,2019-05-20,22365
69,2019-05-20,10305
96,2019-05-20,5380
49,2019-05-20,17019
7,2019-05-20,28496
34,2019-05-20,118
99,2019-05-20,8856
59,2019-05-20,7332
57,2019-05-20,18534
92,2019-05-20,14
43,2019-05-20,13996
46,2019-05-20,12580
79,2019-05-20,9213
87,2019-05-20,8905
20,2019-05-20,29029
55,2019-05-20,10509
53,2019-05-20,13537
78,2019-05-20,6481
75,2019-05-20,6363
71,2019-05-20,2726
98,2019-05-20,6774
32,2019-05-20,13776
91,2019-05-20,6131
29,2019-05-20,23347
58,2019-05-20,603
68,2019-05-20,5911
72,2019-05-20,7340
50,2019-05-20,9811
15,2019-05-20,9918
9,2019-05-20,27158
21,2019-05-20,15896
26,2019-05-20,14383
31,2019-05-20,14944
5,2019-05-20,47242
52,2019-05-21,9654
12,2019-05-21,25086
84,2019-05-21,2832
5,2019-05-21,52176
9,2019-05-21,25190
35,2019-05-21,15332
31,2019-05-21,13700
59,2019-05-21,4814
98,2019-05-21,4011
30,2019-05-21,13278
14,2019-05-21,18946
43,2019-05-21,9419
69,2019-05-21,10612
94,2019-05-21,3233
34,2019-05-21,165
3,2019-05-21,77932
68,2019-05-21,4391
70,2019-05-21,6981
48,2019-05-21,10607
18,2019-05-21,19862
4,2019-05-21,51128
81,2019-05-21,12901
91,2019-05-21,3885
29,2019-05-21,14146
28,2019-05-21,16779
75,2019-05-21,5994
19,2019-05-21,17534
71,2019-05-21,2658
80,2019-05-21,2755
64,2019-05-21,10273
76,2019-05-21,5835
58,2019-05-21,344
40,2019-05-21,11861
87,2019-05-21,6056
74,2019-05-21,8941
49,2019-05-21,14941
97,2019-05-21,2521
95,2019-05-21,3899
33,2019-05-21,13948
36,2019-05-21,8747
32,2019-05-21,14687
53,2019-05-21,13360
63,2019-05-21,7678
89,2019-05-21,2210
67,2019-05-21,8522
60,2019-05-21,2942
37,2019-05-21,2709
47,2019-05-21,11402
26,2019-05-21,9629
66,2019-05-21,5630
13,2019-05-21,21470
7,2019-05-21,28496
44,2019-05-21,11230
50,2019-05-21,7125
42,2019-05-21,9078
57,2019-05-21,5982
22,2019-05-21,8289
79,2019-05-21,5259
82,2019-05-21,6297
17,2019-05-21,21342
61,2019-05-21,7850
45,2019-05-21,7620
23,2019-05-21,14477
88,2019-05-21,2625
2,2019-05-21,32904
11,2019-05-21,27662
1,2019-05-21,44681
16,2019-05-21,17877
24,2019-05-21,27488
54,2019-05-21,9687
46,2019-05-21,12594
10,2019-05-21,30954
55,2019-05-21,10318
15,2019-05-21,15869
96,2019-05-21,3712
20,2019-05-21,17702
73,2019-05-21,5555
78,2019-05-21,3511
77,2019-05-21,2679
62,2019-05-21,6685
99,2019-05-21,3719
21,2019-05-21,16314
38,2019-05-21,8368
85,2019-05-21,2091
83,2019-05-21,4119
72,2019-05-21,6396
91,2019-05-22,5006
9,2019-05-22,36211
26,2019-05-22,12456
11,2019-05-22,22813
23,2019-05-22,25585
69,2019-05-22,12548
66,2019-05-22,7296
1,2019-05-22,77932
43,2019-05-22,15897
2,2019-05-22,45027
81,2019-05-22,6171
28,2019-05-22,17951
12,2019-05-22,28352
44,2019-05-22,15473
40,2019-05-22,13586
84,2019-05-22,4570
21,2019-05-22,18902
74,2019-05-22,9285
82,2019-05-22,14327
45,2019-05-22,13682
50,2019-05-22,10125
49,2019-05-22,15400
64,2019-05-22,12362
57,2019-05-22,15263
94,2019-05-22,6708
38,2019-05-22,10240
33,2019-05-22,13047
10,2019-05-22,32277
31,2019-05-22,16613
34,2019-05-22,12835
80,2019-05-22,17932
85,2019-05-22,3753
48,2019-05-22,12783
99,2019-05-22,10317
87,2019-05-22,7515
18,2019-05-22,34287
89,2019-05-22,5650
67,2019-05-22,13624
35,2019-05-22,18778
75,2019-05-22,6141
79,2019-05-22,8610
3,2019-05-22,44681
13,2019-05-22,24834
42,2019-05-22,11132
61,2019-05-22,11701
22,2019-05-22,12629
58,2019-05-22,338
83,2019-05-22,2217
71,2019-05-22,2214
14,2019-05-22,28207
59,2019-05-22,6533
30,2019-05-22,15259
73,2019-05-22,8441
47,2019-05-22,17781
70,2019-05-22,11282
62,2019-05-22,6983
77,2019-05-22,3791
95,2019-05-22,5781
72,2019-05-22,7389
24,2019-05-22,34818
63,2019-05-22,9109
19,2019-05-22,32391
96,2019-05-22,5601
68,2019-05-22,6195
5,2019-05-22,63206
78,2019-05-22,5697
16,2019-05-22,29069
20,2019-05-22,28509
76,2019-05-22,6976
46,2019-05-22,14439
4,2019-05-22,59158
37,2019-05-22,3376
52,2019-05-22,10355
7,2019-05-22,27473
32,2019-05-22,18107
53,2019-05-22,13469
54,2019-05-22,11616
15,2019-05-22,10391
97,2019-05-22,5900
60,2019-05-22,3933
98,2019-05-22,5826
55,2019-05-22,11626
88,2019-05-22,3971
29,2019-05-22,23734
17,2019-05-22,27538
36,2019-05-22,13328
19,2019-05-23,27692
96,2019-05-23,3621
3,2019-05-23,45059
34,2019-05-23,230
78,2019-05-23,5505
48,2019-05-23,15263
61,2019-05-23,10136
95,2019-05-23,5030
26,2019-05-23,16062
15,2019-05-23,10485
66,2019-05-23,8805
62,2019-05-23,9446
54,2019-05-23,11713
55,2019-05-23,16121
31,2019-05-23,22671
70,2019-05-23,11131
38,2019-05-23,17679
83,2019-05-23,5940
22,2019-05-23,15283
43,2019-05-23,16247
44,2019-05-23,12044
17,2019-05-23,31243
24,2019-05-23,33501
10,2019-05-23,58284
63,2019-05-23,10433
69,2019-05-23,15948
75,2019-05-23,5904
81,2019-05-23,5889
23,2019-05-23,21646
42,2019-05-23,15113
13,2019-05-23,46484
82,2019-05-23,15429
20,2019-05-23,19101
12,2019-05-23,38015
84,2019-05-23,4389
2,2019-05-23,33613
37,2019-05-23,4928
5,2019-05-23,43624
59,2019-05-23,7883
29,2019-05-23,22618
85,2019-05-23,7049
71,2019-05-23,2479
87,2019-05-23,5880
16,2019-05-23,28787
52,2019-05-23,11910
72,2019-05-23,9466
18,2019-05-23,34088
89,2019-05-23,5251
40,2019-05-23,17810
57,2019-05-23,8804
45,2019-05-23,13466
46,2019-05-23,19610
98,2019-05-23,3801
9,2019-05-23,53293
53,2019-05-23,11660
14,2019-05-23,32138
36,2019-05-23,18054
49,2019-05-23,19156
88,2019-05-23,6841
32,2019-05-23,23356
76,2019-05-23,7517
7,2019-05-23,32668
11,2019-05-23,35046
35,2019-05-23,24373
94,2019-05-23,5609
58,2019-05-23,332
60,2019-05-23,6370
68,2019-05-23,8218
33,2019-05-23,4992
64,2019-05-23,13270
79,2019-05-23,8902
97,2019-05-23,4827
67,2019-05-23,8349
28,2019-05-23,29484
74,2019-05-23,8473
73,2019-05-23,6207
30,2019-05-23,19849
21,2019-05-23,22927
4,2019-05-23,58213
50,2019-05-23,13618
47,2019-05-23,16699
77,2019-05-23,6045
1,2019-05-23,32401
91,2019-05-23,4938
38,2019-05-24,10692
10,2019-05-24,49230
31,2019-05-24,36584
26,2019-05-24,11906
19,2019-05-24,45171
57,2019-05-24,19032
66,2019-05-24,11314
76,2019-05-24,8078
91,2019-05-24,11701
14,2019-05-24,47983
13,2019-05-24,30519
5,2019-05-24,79504
72,2019-05-24,9461
79,2019-05-24,10149
64,2019-05-24,19582
4,2019-05-24,73563
84,2019-05-24,5449
73,2019-05-24,10342
32,2019-05-24,30689
43,2019-05-24,21878
75,2019-05-24,12675
99,2019-05-24,6051
69,2019-05-24,24080
50,2019-05-24,11450
63,2019-05-24,15794
34,2019-05-24,0
3,2019-05-24,45531
18,2019-05-24,46666
98,2019-05-24,6041
49,2019-05-24,20143
1,2019-05-24,30511
85,2019-05-24,17231
46,2019-05-24,26629
58,2019-05-24,340
67,2019-05-24,15435
53,2019-05-24,17173
88,2019-05-24,6549
55,2019-05-24,26881
33,2019-05-24,11441
20,2019-05-24,38353
87,2019-05-24,9876
54,2019-05-24,17426
22,2019-05-24,13466
45,2019-05-24,20394
68,2019-05-24,5955
2,2019-05-24,47861
23,2019-05-24,31982
36,2019-05-24,12617
40,2019-05-24,23434
97,2019-05-24,6528
21,2019-05-24,26833
89,2019-05-24,10006
44,2019-05-24,18505
96,2019-05-24,5978
16,2019-05-24,47302
70,2019-05-24,12987
48,2019-05-24,20178
61,2019-05-24,15973
62,2019-05-24,14076
77,2019-05-24,3784
11,2019-05-24,40336
81,2019-05-24,28227
30,2019-05-24,26352
80,2019-05-24,9072
78,2019-05-24,10299
59,2019-05-24,6586
7,2019-05-24,35660
71,2019-05-24,2743
28,2019-05-24,26619
12,2019-05-24,47946
52,2019-05-24,16285
17,2019-05-24,31536
60,2019-05-24,2541
9,2019-05-24,26528
42,2019-05-24,19404
24,2019-05-24,35760
74,2019-05-24,9650
94,2019-05-24,6917
95,2019-05-24,6467
29,2019-05-24,32544
15,2019-05-24,10863
37,2019-05-24,4213
35,2019-05-24,28849
47,2019-05-24,21318
82,2019-05-24,19758
50,2019-05-25,4774
42,2019-05-25,5121
61,2019-05-25,124
47,2019-05-25,455
53,2019-05-25,8243
10,2019-05-25,39
60,2019-05-25,1845
75,2019-05-25,221
45,2019-05-25,1654
80,2019-05-25,0
28,2019-05-25,36
37,2019-05-25,36
11,2019-05-25,59512
33,2019-05-25,818
67,2019-05-25,239
31,2019-05-25,2708
68,2019-05-25,2059
98,2019-05-25,354
12,2019-05-25,7018
55,2019-05-25,2553
95,2019-05-25,18
36,2019-05-25,2848
74,2019-05-25,118
70,2019-05-25,230
13,2019-05-25,36
35,2019-05-25,4368
84,2019-05-25,955
52,2019-05-25,1284
40,2019-05-25,3667
3,2019-05-25,46759
30,2019-05-25,3938
17,2019-05-25,15933
16,2019-05-25,1435
34,2019-05-25,2267
5,2019-05-25,34877
62,2019-05-25,1512
15,2019-05-25,8407
19,2019-05-25,3464
72,2019-05-25,6248
54,2019-05-25,24
64,2019-05-25,2
58,2019-05-25,36
48,2019-05-25,3431
77,2019-05-25,1151
29,2019-05-25,1723
26,2019-05-25,3033
2,2019-05-25,62661
96,2019-05-25,269
1,2019-05-25,117717
24,2019-05-25,22537
7,2019-05-25,32039
97,2019-05-25,469
44,2019-05-25,7
38,2019-05-25,4002
43,2019-05-25,1750
9,2019-05-25,56520
63,2019-05-25,2708
59,2019-05-25,1416
46,2019-05-25,3773
66,2019-05-25,3335
76,2019-05-25,4993
4,2019-05-25,60456
21,2019-05-25,19060
14,2019-05-25,2829
32,2019-05-25,4624
18,2019-05-25,2523
69,2019-05-25,3313
49,2019-05-25,11790
79,2019-05-25,835
22,2019-05-25,4715
