fecha,producto,udsventa
2016-12-02,42,1638
2016-12-02,44,1594
2016-12-02,43,1568
2016-12-02,95,523
2016-12-02,40,2523
2016-12-02,66,1161
2016-12-02,45,890
2016-12-02,22,2314
2016-12-02,96,596
2016-12-02,1,9918
2016-12-02,3,5667
2016-12-02,36,1285
2016-12-02,98,591
2016-12-02,30,3070
2016-12-02,72,836
2016-12-02,14,4170
2016-12-02,70,756
2016-12-02,74,981
2016-12-02,78,1298
2016-12-02,97,290
2016-12-02,13,1977
2016-12-02,29,2040
2016-12-03,72,639
2016-12-03,50,428
2016-12-03,35,201
2016-12-03,69,169
2016-12-03,32,273
2016-12-03,40,206
2016-12-03,7,4132
2016-12-03,2,708
2016-12-03,3,5667
2016-12-03,31,206
2016-12-03,52,191
2016-12-03,42,123
2016-12-03,38,228
2016-12-03,82,413
2016-12-03,58,177
2016-12-03,64,22
2016-12-03,48,127
2016-12-03,46,221
2016-12-03,75,177
2016-12-03,76,492
2016-12-03,60,162
2016-12-03,29,59
2016-12-03,37,169
2016-12-03,15,4250
2016-12-03,63,81
2016-12-03,12,405
2016-12-03,59,398
2016-12-03,55,123
2016-12-03,9,6376
2016-12-03,68,413
2016-12-03,26,199
2016-12-03,21,1426
2016-12-03,1,6376
2016-12-03,24,1726
2016-12-03,77,66
2016-12-03,70,56
2016-12-03,49,959
2016-12-03,30,273
2016-12-03,4,4546
2016-12-03,79,29
2016-12-03,17,693
2016-12-03,66,108
2016-12-03,22,619
2016-12-03,62,142
2016-12-03,36,509
2016-12-05,77,172
2016-12-05,59,762
2016-12-05,18,269
2016-12-05,67,853
2016-12-05,76,639
2016-12-05,28,2073
2016-12-05,38,1191
2016-12-05,53,664
2016-12-05,4,3896
2016-12-05,57,985
2016-12-05,70,535
2016-12-05,88,510
2016-12-05,99,196
2016-12-05,1,7793
2016-12-05,82,708
2016-12-05,97,554
2016-12-05,78,599
2016-12-05,98,302
2016-12-05,71,819
2016-12-05,62,619
2016-12-05,54,1247
2016-12-05,74,1015
2016-12-05,94,595
2016-12-05,37,295
2016-12-05,48,644
2016-12-05,42,738
2016-12-05,5,1660
2016-12-05,66,649
2016-12-05,21,1377
2016-12-05,19,441
2016-12-05,31,1018
2016-12-05,80,393
2016-12-05,29,281
2016-12-05,24,1603
2016-12-05,64,120
2016-12-05,73,531
2016-12-05,13,2381
2016-12-05,61,805
2016-12-05,33,236
2016-12-05,14,581
2016-12-05,17,1868
2016-12-05,75,605
2016-12-05,58,199
2016-12-05,68,821
2016-12-05,30,1291
2016-12-05,32,804
2016-12-05,72,738
2016-12-05,63,605
2016-12-05,79,145
2016-12-05,15,3542
2016-12-05,44,1327
2016-12-05,55,462
2016-12-05,10,3099
2016-12-05,9,2833
2016-12-05,46,629
2016-12-05,34,196
2016-12-05,87,547
2016-12-05,26,1650
2016-12-05,52,177
2016-12-05,43,164
2016-12-05,16,779
2016-12-05,20,2102
2016-12-05,36,1035
2016-12-05,45,124
2016-12-05,7,2361
2016-12-05,91,407
2016-12-05,89,803
2016-12-05,50,1029
2016-12-05,12,1756
2016-12-05,35,1028
2016-12-05,95,230
2016-12-05,96,409
2016-12-05,69,376
2016-12-05,3,4959
2016-12-05,22,1805
2016-12-05,60,856
2016-12-05,40,907
2016-12-05,84,137
2016-12-05,49,1008
2016-12-05,23,2018
2016-12-06,32,420
2016-12-06,16,2450
2016-12-06,35,541
2016-12-06,22,14
2016-12-06,44,688
2016-12-06,40,664
2016-12-06,17,7
2016-12-06,61,95
2016-12-06,48,344
2016-12-06,46,334
2016-12-06,12,1062
2016-12-06,98,22
2016-12-06,23,984
2016-12-06,42,457
2016-12-06,29,1783
2016-12-06,60,7
2016-12-06,62,369
2016-12-06,69,7
2016-12-06,95,196
2016-12-06,63,376
2016-12-06,37,14
2016-12-06,87,162
2016-12-06,82,246
2016-12-06,75,250
2016-12-06,73,196
2016-12-06,31,678
2016-12-06,45,790
2016-12-06,55,241
2016-12-06,52,14
2016-12-06,84,728
2016-12-06,79,714
2016-12-06,58,7
2016-12-06,43,979
2016-12-06,38,7
2016-12-06,77,22
2016-12-06,20,150
2016-12-06,57,492
2016-12-06,64,795
2016-12-06,59,7
2016-12-06,54,344
2016-12-06,67,51
2016-12-06,19,895
2016-12-06,94,255
2016-12-06,30,745
2016-12-06,68,7
2016-12-06,14,2734
2016-12-06,18,1552
2016-12-06,66,309
2016-12-06,70,354
2016-12-06,96,49
2016-12-07,74,972
2016-12-07,82,963
2016-12-07,9,11335
2016-12-07,10,1490
2016-12-07,49,1008
2016-12-07,12,1852
2016-12-07,88,627
2016-12-07,83,1033
2016-12-07,17,2269
2016-12-07,4,7793
2016-12-07,80,787
2016-12-07,15,7084
2016-12-07,99,492
2016-12-07,31,959
2016-12-07,71,901
2016-12-07,20,2039
2016-12-07,36,1279
2016-12-07,77,142
2016-12-07,24,2046
2016-12-07,66,575
2016-12-07,18,1627
2016-12-07,54,1154
2016-12-07,37,346
2016-12-07,28,1107
2016-12-07,60,865
2016-12-07,75,708
2016-12-07,63,560
2016-12-07,97,180
2016-12-07,21,1549
2016-12-07,84,790
2016-12-07,68,900
2016-12-07,40,885
2016-12-07,19,1426
2016-12-07,38,1302
2016-12-07,79,773
2016-12-07,29,1410
2016-12-07,45,799
2016-12-07,46,713
2016-12-07,62,683
2016-12-07,7,7084
2016-12-07,42,846
2016-12-07,44,1466
2016-12-07,73,757
2016-12-07,96,509
2016-12-07,33,45
2016-12-07,69,376
2016-12-07,30,1180
2016-12-07,16,2562
2016-12-07,72,885
2016-12-07,32,929
2016-12-07,14,3581
2016-12-07,91,501
2016-12-07,48,738
2016-12-07,3,11335
2016-12-07,87,696
2016-12-07,26,1393
2016-12-07,52,332
2016-12-07,35,1013
2016-12-07,2,3542
2016-12-07,78,749
2016-12-07,50,1082
2016-12-07,89,884
2016-12-07,23,2290
2016-12-07,22,1612
2016-12-07,55,457
2016-12-07,58,214
2016-12-07,57,1305
2016-12-07,43,1159
2016-12-07,98,387
2016-12-07,94,455
2016-12-07,53,2206
2016-12-07,76,565
2016-12-07,64,687
2016-12-07,34,2520
2016-12-07,70,442
2016-12-07,5,9158
2016-12-07,67,1055
2016-12-07,1,17712
2016-12-07,13,1357
2016-12-07,95,436
2016-12-07,61,1102
2016-12-07,59,976
2016-12-08,54,211
2016-12-08,44,123
2016-12-08,29,654
2016-12-08,62,669
2016-12-08,35,1111
2016-12-08,84,287
2016-12-08,31,1003
2016-12-08,42,792
2016-12-08,57,49
2016-12-08,58,22
2016-12-08,17,51
2016-12-08,64,265
2016-12-08,30,1535
2016-12-08,66,516
2016-12-08,75,642
2016-12-08,22,22
2016-12-08,55,506
2016-12-08,50,7
2016-12-08,37,29
2016-12-08,52,22
2016-12-08,60,7
2016-12-08,16,1146
2016-12-08,46,595
2016-12-08,74,8
2016-12-08,36,7
2016-12-08,48,639
2016-12-08,38,7
2016-12-08,19,344
2016-12-08,43,383
2016-12-08,32,1099
2016-12-08,59,22
2016-12-08,45,92
2016-12-08,40,1225
2016-12-08,18,659
2016-12-08,68,22
2016-12-08,12,2014
2016-12-08,79,266
2016-12-08,14,1024
2016-12-08,63,656
2016-12-08,69,221
2016-12-09,37,472
2016-12-09,70,746
2016-12-09,14,9657
2016-12-09,31,1350
2016-12-09,76,565
2016-12-09,88,719
2016-12-09,79,1726
2016-12-09,89,1132
2016-12-09,63,789
2016-12-09,15,2833
2016-12-09,98,387
2016-12-09,97,425
2016-12-09,78,1226
2016-12-09,73,654
2016-12-09,17,3180
2016-12-09,91,670
2016-12-09,58,317
2016-12-09,69,487
2016-12-09,84,2098
2016-12-09,82,1488
2016-12-09,94,691
2016-12-09,40,1468
2016-12-09,71,1244
2016-12-09,74,937
2016-12-09,10,3217
2016-12-09,81,1928
2016-12-09,20,2456
2016-12-09,60,1305
2016-12-09,4,5195
2016-12-09,68,933
2016-12-09,87,715
2016-12-09,95,516
2016-12-09,75,922
2016-12-09,96,435
2016-12-09,77,317
2016-12-09,5,2243
2016-12-09,33,216
2016-12-09,18,5902
2016-12-09,28,1601
2016-12-09,64,1912
2016-12-09,61,1098
2016-12-09,59,1525
2016-12-09,9,4959
2016-12-09,44,1318
2016-12-09,23,2848
2016-12-09,53,583
2016-12-09,45,1575
2016-12-09,35,1402
2016-12-09,36,2030
2016-12-09,32,1439
2016-12-09,54,1273
2016-12-09,72,836
2016-12-09,29,4194
2016-12-09,67,942
2016-12-09,62,841
2016-12-09,7,2361
2016-12-09,46,870
2016-12-09,3,2833
2016-12-09,2,1416
2016-12-09,34,649
2016-12-09,19,3380
2016-12-09,52,494
2016-12-09,48,924
2016-12-09,66,742
2016-12-09,30,1904
2016-12-09,1,7084
2016-12-09,49,1254
2016-12-09,38,2086
2016-12-09,12,2649
2016-12-09,43,3453
2016-12-09,57,1125
2016-12-09,21,1992
2016-12-09,55,664
2016-12-09,16,6276
2016-12-09,42,1047
2016-12-09,24,2159
2016-12-09,26,2522
2016-12-09,22,2736
2016-12-09,13,2263
2016-12-09,50,1924
2016-12-10,54,179
2016-12-10,69,199
2016-12-10,26,660
2016-12-10,63,619
2016-12-10,12,1608
2016-12-10,61,41
2016-12-10,77,157
2016-12-10,53,1077
2016-12-10,70,22
2016-12-10,5,3018
2016-12-10,20,222
2016-12-10,24,1456
2016-12-10,3,4959
2016-12-10,17,1217
2016-12-10,66,531
2016-12-10,82,163
2016-12-10,76,393
2016-12-10,7,3542
2016-12-10,38,479
2016-12-10,1,10627
2016-12-10,4,4546
2016-12-10,50,51
2016-12-10,15,3542
2016-12-10,73,104
2016-12-10,28,509
2016-12-10,30,1129
2016-12-10,31,782
2016-12-10,68,250
2016-12-10,67,271
2016-12-10,36,264
2016-12-10,55,467
2016-12-10,21,1303
2016-12-10,23,196
2016-12-10,10,413
2016-12-10,32,856
2016-12-10,57,332
2016-12-10,46,555
2016-12-10,35,787
2016-12-10,95,121
2016-12-10,2,708
2016-12-10,9,5667
2016-12-10,40,981
2016-12-10,33,39
2016-12-10,22,1254
2016-12-10,74,7
2016-12-10,96,40
2016-12-10,71,539
2016-12-10,72,615
2016-12-10,87,60
2016-12-10,75,435
2016-12-10,49,885
2016-12-10,42,674
2016-12-10,13,344
2016-12-10,48,664
2016-12-10,98,33
2016-12-10,97,177
2016-12-10,94,28
2016-12-10,62,624
2016-12-10,44,280
2016-12-10,60,629
2016-12-10,59,314
2016-12-12,17,1436
2016-12-12,43,674
2016-12-12,54,1212
2016-12-12,87,517
2016-12-12,29,985
2016-12-12,64,455
2016-12-12,5,1970
2016-12-12,7,2952
2016-12-12,23,2185
2016-12-12,76,319
2016-12-12,88,1760
2016-12-12,22,1166
2016-12-12,57,1057
2016-12-12,32,1195
2016-12-12,69,472
2016-12-12,33,284
2016-12-12,97,221
2016-12-12,53,309
2016-12-12,50,1223
2016-12-12,48,772
2016-12-12,78,648
2016-12-12,89,746
2016-12-12,66,683
2016-12-12,34,590
2016-12-12,45,469
2016-12-12,55,585
2016-12-12,9,5667
2016-12-12,96,461
2016-12-12,35,1062
2016-12-12,59,910
2016-12-12,37,317
2016-12-12,19,889
2016-12-12,46,875
2016-12-12,24,1131
2016-12-12,4,3896
2016-12-12,93,5608
2016-12-12,49,615
2016-12-12,63,715
2016-12-12,15,4250
2016-12-12,71,1001
2016-12-12,82,1273
2016-12-12,98,340
2016-12-12,99,246
2016-12-12,72,565
2016-12-12,94,675
2016-12-12,79,563
2016-12-12,70,833
2016-12-12,38,956
2016-12-12,52,339
2016-12-12,60,841
2016-12-12,30,1416
2016-12-12,84,478
2016-12-12,14,1589
2016-12-12,3,3542
2016-12-12,10,1815
2016-12-12,62,693
2016-12-12,20,2047
2016-12-12,26,917
2016-12-12,40,1269
2016-12-12,16,1821
2016-12-12,61,933
2016-12-12,68,936
2016-12-12,1,6376
2016-12-12,58,280
2016-12-12,21,1057
2016-12-12,28,959
2016-12-12,67,859
2016-12-12,74,2274
2016-12-12,36,1217
2016-12-12,13,1594
2016-12-12,75,937
2016-12-12,73,644
2016-12-12,42,767
2016-12-12,91,519
2016-12-12,77,44
2016-12-12,31,1047
2016-12-12,44,1573
2016-12-12,12,1911
2016-12-12,18,1140
2016-12-12,95,206
2016-12-13,97,305
2016-12-13,58,103
2016-12-13,33,357
2016-12-13,20,1366
2016-12-13,22,853
2016-12-13,36,762
2016-12-13,46,659
2016-12-13,82,822
2016-12-13,19,1004
2016-12-13,17,1548
2016-12-13,95,369
2016-12-13,23,1221
2016-12-13,50,830
2016-12-13,42,861
2016-12-13,83,327
2016-12-13,43,1022
2016-12-13,66,639
2016-12-13,31,1055
2016-12-13,69,450
2016-12-13,9,3542
2016-12-13,45,405
2016-12-13,13,1387
2016-12-13,88,1193
2016-12-13,3,3542
2016-12-13,48,757
2016-12-13,53,649
2016-12-13,68,522
2016-12-13,29,1623
2016-12-13,40,1040
2016-12-13,84,669
2016-12-13,5,2745
2016-12-13,44,966
2016-12-13,37,184
2016-12-13,59,660
2016-12-13,21,1057
2016-12-13,98,282
2016-12-13,16,3437
2016-12-13,15,3542
2016-12-13,77,140
2016-12-13,1,5667
2016-12-13,96,281
2016-12-13,61,629
2016-12-13,28,1512
2016-12-13,75,723
2016-12-13,55,516
2016-12-13,35,1190
2016-12-13,57,599
2016-12-13,10,1638
2016-12-13,74,879
2016-12-13,91,453
2016-12-13,52,110
2016-12-13,49,738
2016-12-13,32,1099
2016-12-13,72,565
2016-12-13,63,701
2016-12-13,94,362
2016-12-13,60,563
2016-12-13,34,201
2016-12-13,89,594
2016-12-13,30,1350
2016-12-13,71,783
2016-12-13,2,708
2016-12-13,12,1771
2016-12-13,4,3247
2016-12-13,67,567
2016-12-13,18,1477
2016-12-13,87,439
2016-12-13,54,907
2016-12-13,76,393
2016-12-13,7,2952
2016-12-13,70,484
2016-12-13,26,943
2016-12-13,64,845
2016-12-13,24,1210
2016-12-13,73,476
2016-12-13,79,627
2016-12-13,38,1102
2016-12-13,78,482
2016-12-13,62,615
2016-12-13,14,1819
2016-12-14,67,771
2016-12-14,91,412
2016-12-14,35,905
2016-12-14,50,948
2016-12-14,48,595
2016-12-14,12,2036
2016-12-14,61,911
2016-12-14,15,2833
2016-12-14,21,1402
2016-12-14,80,196
2016-12-14,60,650
2016-12-14,63,494
2016-12-14,76,344
2016-12-14,70,558
2016-12-14,96,525
2016-12-14,89,442
2016-12-14,82,1022
2016-12-14,68,428
2016-12-14,98,335
2016-12-14,36,651
2016-12-14,99,147
2016-12-14,17,1701
2016-12-14,33,2027
2016-12-14,73,616
2016-12-14,24,1525
2016-12-14,77,172
2016-12-14,71,822
2016-12-14,1,10627
2016-12-14,97,182
2016-12-14,10,1830
2016-12-14,75,619
2016-12-14,22,1230
2016-12-14,34,1357
2016-12-14,16,3512
2016-12-14,69,287
2016-12-14,29,1605
2016-12-14,18,1686
2016-12-14,55,526
2016-12-14,19,1314
2016-12-14,4,3247
2016-12-14,37,280
2016-12-14,26,1094
2016-12-14,2,2125
2016-12-14,9,7793
2016-12-14,64,659
2016-12-14,62,654
2016-12-14,5,3173
2016-12-14,38,784
2016-12-14,44,1519
2016-12-14,84,660
2016-12-14,66,511
2016-12-14,74,1127
2016-12-14,28,1180
2016-12-14,87,367
2016-12-14,13,1377
2016-12-14,46,767
2016-12-14,7,3542
2016-12-14,57,986
2016-12-14,23,2152
2016-12-14,54,1114
2016-12-14,40,922
2016-12-14,45,602
2016-12-14,32,1025
2016-12-14,88,1138
2016-12-14,31,929
2016-12-14,53,752
2016-12-14,72,664
2016-12-14,3,5667
2016-12-14,14,2563
2016-12-14,30,1453
2016-12-14,79,633
2016-12-14,20,1671
2016-12-14,49,959
2016-12-14,78,597
2016-12-14,52,221
2016-12-14,95,648
2016-12-14,42,797
2016-12-14,94,424
2016-12-14,58,132
2016-12-14,59,515
2016-12-14,43,1185
2016-12-15,10,2583
2016-12-15,46,811
2016-12-15,20,1273
2016-12-15,59,676
2016-12-15,87,432
2016-12-15,88,1136
2016-12-15,91,413
2016-12-15,71,1151
2016-12-15,14,3189
2016-12-15,50,1054
2016-12-15,77,147
2016-12-15,43,1325
2016-12-15,5,3328
2016-12-15,98,344
2016-12-15,52,214
2016-12-15,44,945
2016-12-15,18,1665
2016-12-15,72,688
2016-12-15,58,206
2016-12-15,75,612
2016-12-15,17,1558
2016-12-15,54,1362
2016-12-15,67,450
2016-12-15,84,838
2016-12-15,37,265
2016-12-15,16,3685
2016-12-15,36,1060
2016-12-15,49,1008
2016-12-15,35,1136
2016-12-15,68,623
2016-12-15,64,787
2016-12-15,48,851
2016-12-15,63,619
2016-12-15,42,993
2016-12-15,24,1869
2016-12-15,13,1525
2016-12-15,62,698
2016-12-15,96,297
2016-12-15,40,1225
2016-12-15,30,1439
2016-12-15,26,1274
2016-12-15,74,987
2016-12-15,94,362
2016-12-15,57,567
2016-12-15,32,1040
2016-12-15,76,442
2016-12-15,23,1293
2016-12-15,60,539
2016-12-15,66,639
2016-12-15,29,1795
2016-12-15,55,447
2016-12-15,38,1107
2016-12-15,9,4959
2016-12-15,22,1447
2016-12-15,28,1542
2016-12-15,73,386
2016-12-15,92,29
2016-12-15,69,287
2016-12-15,61,736
2016-12-15,70,408
2016-12-15,19,1368
2016-12-15,45,719
2016-12-15,53,811
2016-12-15,89,506
2016-12-15,31,1173
2016-12-15,79,691
2016-12-15,15,4250
2016-12-15,80,1
2016-12-15,78,623
2016-12-15,4,5844
2016-12-15,7,3542
2016-12-15,21,1426
2016-12-15,3,5667
2016-12-15,12,2368
2016-12-15,82,945
2016-12-15,1,9918
2016-12-15,95,265
2016-12-15,2,1416
2016-12-15,97,167
2016-12-16,13,1830
2016-12-16,75,612
2016-12-16,54,1169
2016-12-16,59,910
2016-12-16,64,988
2016-12-16,76,344
2016-12-16,68,710
2016-12-16,71,900
2016-12-16,72,688
2016-12-16,87,473
2016-12-16,98,302
2016-12-16,89,1089
2016-12-16,18,2348
2016-12-16,82,851
2016-12-16,12,2177
2016-12-16,30,1549
2016-12-16,17,2737
2016-12-16,88,1478
2016-12-16,62,639
2016-12-16,45,922
2016-12-16,60,902
2016-12-16,46,698
2016-12-16,2,708
2016-12-16,70,471
2016-12-16,81,1980
2016-12-16,55,570
2016-12-16,74,1667
2016-12-16,44,1285
2016-12-16,33,924
2016-12-16,58,147
2016-12-16,66,634
2016-12-16,49,910
2016-12-16,24,1702
2016-12-16,52,162
2016-12-16,32,1033
2016-12-16,29,1986
2016-12-16,91,627
2016-12-16,14,4036
2016-12-16,10,2361
2016-12-16,48,708
2016-12-16,50,1131
2016-12-16,63,730
2016-12-16,69,302
2016-12-16,78,1242
2016-12-16,23,1769
2016-12-16,77,341
2016-12-16,61,1035
2016-12-16,28,1586
2016-12-16,57,1211
2016-12-16,73,618
2016-12-16,34,1102
2016-12-16,4,3896
2016-12-16,26,1741
2016-12-16,1,7793
2016-12-16,35,1067
2016-12-16,79,787
2016-12-16,7,3542
2016-12-16,20,2228
2016-12-16,37,258
2016-12-16,42,856
2016-12-16,19,1741
2016-12-16,31,1143
2016-12-16,15,2833
2016-12-16,40,1166
2016-12-16,16,4566
2016-12-16,22,2100
2016-12-16,94,639
2016-12-16,84,980
2016-12-16,21,1599
2016-12-16,9,5667
2016-12-16,96,418
2016-12-16,97,287
2016-12-16,3,4250
2016-12-16,67,954
2016-12-16,5,2029
2016-12-16,95,496
2016-12-16,43,1447
2016-12-16,36,1054
2016-12-16,53,472
2016-12-16,38,1469
2016-12-17,52,125
2016-12-17,37,95
2016-12-17,24,1111
2016-12-17,48,605
2016-12-17,76,344
2016-12-17,69,317
2016-12-17,61,1
2016-12-17,38,191
2016-12-17,3,5667
2016-12-17,21,1008
2016-12-17,46,551
2016-12-17,17,420
2016-12-17,42,757
2016-12-17,2,2125
2016-12-17,62,600
2016-12-17,68,243
2016-12-17,66,511
2016-12-17,9,4959
2016-12-17,30,1254
2016-12-17,40,900
2016-12-17,49,565
2016-12-17,58,81
2016-12-17,72,467
2016-12-17,50,287
2016-12-17,15,2125
2016-12-17,5,2693
2016-12-17,36,317
2016-12-17,53,501
2016-12-17,59,118
2016-12-17,77,22
2016-12-17,70,24
2016-12-17,4,3896
2016-12-17,82,369
2016-12-17,22,265
2016-12-17,71,2
2016-12-17,55,501
2016-12-17,26,191
2016-12-17,1,9918
2016-12-17,63,678
2016-12-17,32,959
2016-12-17,35,954
2016-12-17,12,1800
2016-12-17,75,678
2016-12-17,7,2361
2016-12-17,31,981
2016-12-17,60,177
2016-12-19,7,2361
2016-12-19,95,263
2016-12-19,24,1230
2016-12-19,79,666
2016-12-19,12,1357
2016-12-19,42,624
2016-12-19,67,966
2016-12-19,29,1038
2016-12-19,28,774
2016-12-19,1,4959
2016-12-19,15,2833
2016-12-19,9,2833
2016-12-19,30,944
2016-12-19,94,837
2016-12-19,89,585
2016-12-19,97,277
2016-12-19,49,811
2016-12-19,58,154
2016-12-19,87,476
2016-12-19,32,730
2016-12-19,17,1154
2016-12-19,57,1018
2016-12-19,31,715
2016-12-19,5,1645
2016-12-19,20,1974
2016-12-19,99,73
2016-12-19,72,688
2016-12-19,36,763
2016-12-19,69,273
2016-12-19,40,656
2016-12-19,75,597
2016-12-19,62,447
2016-12-19,76,418
2016-12-19,38,662
2016-12-19,52,184
2016-12-19,91,321
2016-12-19,82,1107
2016-12-19,63,487
2016-12-19,22,890
2016-12-19,71,560
2016-12-19,4,1948
2016-12-19,23,2127
2016-12-19,74,1356
2016-12-19,48,501
2016-12-19,80,147
2016-12-19,54,815
2016-12-19,18,1054
2016-12-19,35,767
2016-12-19,59,622
2016-12-19,64,683
2016-12-19,78,537
2016-12-19,77,109
2016-12-19,21,1230
2016-12-19,53,162
2016-12-19,70,779
2016-12-19,37,191
2016-12-19,14,2008
2016-12-19,43,853
2016-12-19,84,544
2016-12-19,46,575
2016-12-19,98,328
2016-12-19,26,1270
2016-12-19,34,1023
2016-12-19,44,1338
2016-12-19,88,619
2016-12-19,3,4250
2016-12-19,96,474
2016-12-19,50,894
2016-12-19,68,675
2016-12-19,33,4613
2016-12-19,19,1066
2016-12-19,73,628
2016-12-19,66,452
2016-12-19,60,432
2016-12-19,45,618
2016-12-19,16,1441
2016-12-19,61,637
2016-12-19,13,1289
2016-12-19,55,349
2016-12-19,10,1328
2016-12-20,97,216
2016-12-20,19,710
2016-12-20,34,2167
2016-12-20,66,423
2016-12-20,98,210
2016-12-20,72,762
2016-12-20,9,3542
2016-12-20,44,590
2016-12-20,54,611
2016-12-20,53,472
2016-12-20,30,1084
2016-12-20,94,204
2016-12-20,21,1476
2016-12-20,13,1367
2016-12-20,40,774
2016-12-20,35,782
2016-12-20,71,616
2016-12-20,50,808
2016-12-20,46,536
2016-12-20,5,2332
2016-12-20,28,1003
2016-12-20,3,3542
2016-12-20,22,928
2016-12-20,89,440
2016-12-20,73,448
2016-12-20,37,191
2016-12-20,10,1874
2016-12-20,83,1136
2016-12-20,49,959
2016-12-20,4,2597
2016-12-20,7,1180
2016-12-20,95,173
2016-12-20,96,254
2016-12-20,58,140
2016-12-20,60,487
2016-12-20,79,532
2016-12-20,64,696
2016-12-20,33,1655
2016-12-20,68,446
2016-12-20,52,140
2016-12-20,61,428
2016-12-20,16,1397
2016-12-20,15,2833
2016-12-20,62,516
2016-12-20,43,912
2016-12-20,1,6376
2016-12-20,63,494
2016-12-20,14,2079
2016-12-20,42,605
2016-12-20,76,516
2016-12-20,31,671
2016-12-20,55,393
2016-12-20,77,113
2016-12-20,29,1103
2016-12-20,45,434
2016-12-20,67,460
2016-12-20,82,664
2016-12-20,38,768
2016-12-20,23,982
2016-12-20,59,616
2016-12-20,78,241
2016-12-20,87,222
2016-12-20,20,1480
2016-12-20,26,955
2016-12-20,91,383
2016-12-20,24,1544
2016-12-20,17,1623
2016-12-20,74,1097
2016-12-20,70,300
2016-12-20,36,756
2016-12-20,69,273
2016-12-20,75,509
2016-12-20,48,570
2016-12-20,88,905
2016-12-20,57,359
2016-12-20,32,730
2016-12-20,12,1394
2016-12-20,18,1225
2016-12-20,84,528
2016-12-21,60,784
2016-12-21,89,430
2016-12-21,55,501
2016-12-21,88,1542
2016-12-21,37,214
2016-12-21,99,639
2016-12-21,19,1238
2016-12-21,36,1107
2016-12-21,78,418
2016-12-21,61,840
2016-12-21,10,1977
2016-12-21,28,1313
2016-12-21,33,196
2016-12-21,94,522
2016-12-21,50,907
2016-12-21,40,937
2016-12-21,97,312
2016-12-21,75,612
2016-12-21,91,273
2016-12-21,42,659
2016-12-21,95,309
2016-12-21,67,826
2016-12-21,59,811
2016-12-21,63,523
2016-12-21,34,511
2016-12-21,29,1496
2016-12-21,45,680
2016-12-21,13,1367
2016-12-21,76,393
2016-12-21,54,1072
2016-12-21,84,680
2016-12-21,31,819
2016-12-21,46,728
2016-12-21,7,2952
2016-12-21,26,1531
2016-12-21,44,1221
2016-12-21,74,1237
2016-12-21,9,4959
2016-12-21,16,2075
2016-12-21,14,3009
2016-12-21,70,579
2016-12-21,30,1107
2016-12-21,22,1370
2016-12-21,96,447
2016-12-21,35,924
2016-12-21,62,477
2016-12-21,82,897
2016-12-21,24,1707
2016-12-21,53,605
2016-12-21,32,811
2016-12-21,68,587
2016-12-21,3,1416
2016-12-21,58,103
2016-12-21,77,194
2016-12-21,87,364
2016-12-21,57,809
2016-12-21,15,708
2016-12-21,21,1525
2016-12-21,5,2546
2016-12-21,79,597
2016-12-21,43,1281
2016-12-21,20,1781
2016-12-21,4,1948
2016-12-21,64,655
2016-12-21,73,523
2016-12-21,1,7793
2016-12-21,38,1169
2016-12-21,52,125
2016-12-21,18,1693
2016-12-21,98,293
2016-12-21,23,1857
2016-12-21,72,738
2016-12-21,48,639
2016-12-21,69,250
2016-12-21,17,1530
2016-12-21,12,1645
2016-12-21,71,773
2016-12-21,80,688
2016-12-21,66,477
2016-12-21,2,1416
2016-12-21,49,1033
2016-12-22,44,591
2016-12-22,21,1328
2016-12-22,22,1825
2016-12-22,14,2168
2016-12-22,53,789
2016-12-22,19,771
2016-12-22,84,405
2016-12-22,5,3166
2016-12-22,34,413
2016-12-22,45,428
2016-12-22,20,1173
2016-12-22,18,1290
2016-12-22,76,369
2016-12-22,55,452
2016-12-22,78,603
2016-12-22,97,258
2016-12-22,37,154
2016-12-22,58,81
2016-12-22,89,546
2016-12-22,10,1476
2016-12-22,15,2833
2016-12-22,87,271
2016-12-22,67,295
2016-12-22,16,1108
2016-12-22,91,393
2016-12-22,68,651
2016-12-22,36,793
2016-12-22,33,236
2016-12-22,64,319
2016-12-22,13,1161
2016-12-22,59,704
2016-12-22,57,439
2016-12-22,75,627
2016-12-22,48,595
2016-12-22,71,568
2016-12-22,94,284
2016-12-22,62,565
2016-12-22,54,742
2016-12-22,82,784
2016-12-22,35,1023
2016-12-22,49,934
2016-12-22,95,164
2016-12-22,81,964
2016-12-22,73,338
2016-12-22,3,3542
2016-12-22,50,953
2016-12-22,26,1218
2016-12-22,72,688
2016-12-22,38,927
2016-12-22,31,1077
2016-12-22,17,2121
2016-12-22,28,929
2016-12-22,61,484
2016-12-22,98,50
2016-12-22,12,1837
2016-12-22,60,833
2016-12-22,70,287
2016-12-22,79,437
2016-12-22,66,447
2016-12-22,42,767
2016-12-22,43,869
2016-12-22,7,3542
2016-12-22,96,236
2016-12-22,4,3247
2016-12-22,29,809
2016-12-22,32,715
2016-12-22,30,1261
2016-12-22,23,981
2016-12-22,9,2833
2016-12-22,63,501
2016-12-22,52,125
2016-12-22,24,1618
2016-12-22,88,1148
2016-12-22,69,295
2016-12-22,1,7793
2016-12-22,46,683
2016-12-22,40,915
2016-12-22,77,250
2016-12-22,74,824
2016-12-23,31,1350
2016-12-23,5,1734
2016-12-23,67,660
2016-12-23,13,1908
