Run ID,Name,Source Type,Source Name,User,Status,n_estimators,mae_mean,mae_std,mape_mean,mape_std,mase_mean,mase_std,mase_wd_mean,mase_wd_std,mean_error_mean,mean_error_std,rmse_mean,rmse_std,smape_mean,smape_std,std_error_mean,std_error_std
35eb0b2395a94422869ec2b436bfb192,,LOCAL,/home/plombao/miniconda3/envs/ds/lib/python3.8/site-packages/ipykernel_launcher.py,plombao,FINISHED,200,282.65073281476657,61.32223118129816,Infinity,NaN,0.7709213914434814,0.0963146705213363,0.020856125810965864,0.003933990215980317,-23.011024224582442,79.21187467547809,352.7855013416787,85.31599764394176,33.259650892075626,5.336666378159902,340.96610560052426,93.13708132116221
5c3afb7170ef44b5aca719e87592f5cd,,LOCAL,/home/plombao/miniconda3/envs/ds/lib/python3.8/site-packages/ipykernel_launcher.py,plombao,FINISHED,200,295.55975605819856,46.75119419963031,Infinity,NaN,0.8355831110290763,0.059107925373148615,0.022814742339659796,0.002694060683237842,0.5464137312848287,58.445279854747305,382.9809457996035,61.163366183015206,37.460562240087754,6.683526744626447,379.00005727989935,57.94971514135321
a1e399994d8c4f5cbeeb7cf49d0ea85a,,LOCAL,/home/plombao/miniconda3/envs/ds/lib/python3.8/site-packages/ipykernel_launcher.py,plombao,FINISHED,200,318.02179353760687,38.77453433246515,Infinity,NaN,0.8393657612664824,0.11813624552605591,0.021506546731971575,0.0031879956752474373,14.199545659981045,69.286665642204,431.6989433947907,50.45688644800724,29.47618155035633,3.5883462090753033,426.0129205435085,49.19956824436092
08be85c85b3d4ff9b2908f1c69805252,,LOCAL,/home/plombao/miniconda3/envs/ds/lib/python3.8/site-packages/ipykernel_launcher.py,plombao,FINISHED,200,291.2964223239656,69.1033663962918,Infinity,NaN,0.758821624865839,0.12401441399713112,0.01989358548887101,0.004372150493036743,-16.958953355163278,54.4624699031359,371.5712972116301,73.5438082602012,28.57422350118919,7.892768203083927,366.66567088359295,76.00289279743839
c527118ac4ec4895a2dd79d0b0b0d549,,LOCAL,/home/plombao/miniconda3/envs/ds/lib/python3.8/site-packages/ipykernel_launcher.py,plombao,FINISHED,200,310.7804281163618,54.46147264709994,Infinity,NaN,0.8317248797576257,0.0710767947002356,0.023719124970836006,0.003232503975431669,0.48784479297826094,69.70965879924088,398.75251315222727,86.48603410455551,33.96027714770148,5.042583786106226,391.9050425694014,89.63349779283739
70f6bc283382497cb387699262b47a7b,,LOCAL,/home/plombao/miniconda3/envs/ds/lib/python3.8/site-packages/ipykernel_launcher.py,plombao,FINISHED,200,287.22615248054524,33.51407596206825,Infinity,NaN,0.8052242787572339,0.1517938453220549,0.023886644886362662,0.005371094783404703,-33.24469166789557,79.55631399882357,358.9906752963624,43.29932991773243,37.14831174622631,3.160234480020894,348.40806259187957,43.892393656110855
748e4be73a154ea0b8e85f83b66956b3,,LOCAL,/home/plombao/miniconda3/envs/ds/lib/python3.8/site-packages/ipykernel_launcher.py,plombao,FINISHED,200,295.90436340607965,31.550690745389527,Infinity,NaN,0.7036289457269611,0.045235456420600346,0.01997333871017262,0.005572836946572502,-4.345598767597684,56.6404657849845,390.98546250170824,34.65584499317057,27.524971103479977,3.5912852406398215,386.8522222643045,34.48174902822731
7a2ed7b120ef42e0a875786e26f9cbde,,LOCAL,/home/plombao/miniconda3/envs/ds/lib/python3.8/site-packages/ipykernel_launcher.py,plombao,FINISHED,200,301.5580747309161,45.488863767978025,Infinity,NaN,0.7690663472082608,0.09298717823098508,0.024263543732753568,0.0060376731959129746,-3.5586728486846697,80.3283477279863,380.6371295120218,39.166853007912245,28.99216149035301,4.699285173086321,372.05750989206547,39.071325412102915
9bde0573e0de4cf1bcbfbc8a84e72949,,LOCAL,/home/plombao/miniconda3/envs/ds/lib/python3.8/site-packages/ipykernel_launcher.py,plombao,FINISHED,200,277.4580571428572,63.22163049610987,40.49861590882516,13.367137805141546,0.7138009267474859,0.11316413914896335,0.020691522386256427,0.005613087653881824,-4.9920666666666715,101.1752456388105,360.3482452071024,86.58112591830269,29.61249378423106,5.393807288088097,346.2279990831828,84.92332294662364
549484293ac24f0381aa72d4efd0b3d3,,LOCAL,/home/plombao/miniconda3/envs/ds/lib/python3.8/site-packages/ipykernel_launcher.py,plombao,FINISHED,200,266.01621764705885,28.757659264522133,46.12327619682244,11.303545491393606,0.6958295285147246,0.08965212507031202,0.019933505484669857,0.004148365294945567,14.669321848739491,67.92492826814639,350.52773491178266,31.84589331975975,33.403030976591246,3.491658761855131,343.0258670768809,37.2575293885386
aa9be4f2bab54f5698207a95f08f4187,,LOCAL,/home/plombao/miniconda3/envs/ds/lib/python3.8/site-packages/ipykernel_launcher.py,plombao,FINISHED,200,317.6100039682539,10.619956160473164,37.98034841861943,10.630756973462004,0.6945797309351829,0.02523764882899782,0.019004291385764226,0.004315187336142728,-8.267491269841283,61.57758238371484,432.83384517779416,18.76169048247337,27.948023628865617,1.3156269523891158,428.3548905717492,18.683581570443707
6797899bcec1479c9f44e2f38b57d52a,,LOCAL,/home/plombao/miniconda3/envs/ds/lib/python3.8/site-packages/ipykernel_launcher.py,plombao,FINISHED,200,281.10222857142855,42.92507330977775,41.42896287054762,20.166738321813952,0.7008840646681875,0.09572280217089597,0.018993216368775108,0.003176501348834022,-1.733885714285718,100.46755763961106,364.3610837402141,58.31822937445009,26.050461167434786,4.704264527097907,350.65554831660677,55.713240425911025
